% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.128	1	12	213	9	4	12	301	1
2.128	3	16	213	9	17	6	325	0
2.128	3	16	213	9	17	6	325	1
2.129	1	6	213	10	23	8	437	0
2.129	1	1	213	10	12	28	2292	1
2.129	3	28	213	10	26	10	261	0
2.129	3	20	213	10	29	28	1095	0
2.129	3	28	213	10	26	10	261	1
2.129	3	20	213	10	29	28	1095	1
2.13	1	13	214	1	16	8	437	0
2.13	1	6	214	1	23	8	209	1
2.13	1	13	214	1	16	8	209	1
2.13	3	21	214	1	15	10	549	0
2.13	3	21	214	1	15	10	549	1
2.131	1	14	214	2	2	6	325	0
2.131	1	14	214	2	2	6	325	1
2.131	3	28	214	2	26	10	261	0
2.131	3	23	214	2	30	28	1095	0
2.131	3	28	214	2	26	10	261	1
2.131	3	23	214	2	30	28	1095	1
2.132	1	11	214	3	24	12	301	0
2.132	1	14	214	3	2	6	153	0
2.132	1	11	214	3	24	12	301	1
2.132	1	14	214	3	2	6	153	1
2.132	3	19	214	3	1	4	105	0
2.132	3	25	214	3	4	8	209	0
2.132	3	19	214	3	1	4	105	1
2.132	3	25	214	3	4	8	209	1
2.133	1	15	214	4	13	28	1095	0
2.133	1	5	214	4	15	6	153	0
2.133	1	15	214	4	13	28	1095	1
2.133	1	5	214	4	15	6	153	1
2.133	3	29	214	4	3	10	549	0
2.133	3	29	214	4	3	10	549	1
2.134	1	1	214	5	12	28	2292	0
2.134	1	1	214	5	12	28	2292	1
2.134	3	22	214	5	28	28	1095	0
2.134	3	19	214	5	1	4	105	0
2.134	3	22	214	5	28	28	1095	1
2.134	3	19	214	5	1	4	105	1
2.135	1	15	214	6	13	28	2292	0
2.135	1	15	214	6	13	28	2292	1
2.135	3	26	214	6	16	8	209	0
2.135	3	23	214	6	30	28	1095	0
2.135	3	26	214	6	16	8	209	1
2.135	3	23	214	6	30	28	1095	1
2.136	1	4	214	7	18	28	1095	0
2.136	1	2	214	7	1	8	209	0
2.136	1	2	214	7	1	8	209	1
2.136	1	4	214	7	18	28	1095	1
2.136	3	20	214	7	29	28	1095	0
2.136	3	24	214	7	23	4	105	0
2.136	3	24	214	7	23	4	225	1
2.137	1	4	214	8	18	28	1095	0
2.137	1	2	214	8	1	8	209	0
2.137	1	2	214	8	1	8	209	1
2.137	1	4	214	8	18	28	1095	1
2.137	3	26	214	8	16	8	209	0
2.137	3	30	214	8	25	4	105	0
2.137	3	26	214	8	16	8	209	1
2.137	3	30	214	8	25	4	105	1
2.138	1	8	214	9	17	8	437	0
2.138	1	8	214	9	17	8	437	1
2.138	3	23	214	9	30	28	1095	0
2.138	3	16	214	9	17	6	101	0
2.138	3	16	214	9	17	6	153	1
2.138	3	17	214	9	14	6	153	1
2.139	1	1	214	10	12	28	1095	0
2.139	1	6	214	10	23	8	209	0
2.139	1	6	214	10	23	8	209	1
2.139	1	1	214	10	12	28	1095	1
2.139	3	17	214	10	14	6	101	0
2.139	3	16	214	10	17	6	101	0
2.139	3	28	214	10	26	10	173	0
2.139	3	16	214	10	17	6	153	1
2.139	3	28	214	10	26	10	261	1
2.14	1	15	215	1	13	28	1095	0
2.14	1	3	215	1	14	8	137	0
2.14	1	3	215	1	14	8	209	1
2.14	1	13	215	1	16	8	209	1
2.14	3	27	215	1	24	8	437	0
2.14	3	27	215	1	24	8	437	1
2.141	1	13	215	2	16	8	137	0
2.141	1	9	215	2	26	8	137	0
2.141	1	12	215	2	4	12	201	0
2.141	1	9	215	2	26	8	209	1
2.141	1	12	215	2	4	12	301	1
2.141	3	30	215	2	25	4	105	0
2.141	3	29	215	2	3	10	261	0
2.141	3	30	215	2	25	4	105	1
2.141	3	29	215	2	3	10	261	1
2.142	1	10	215	3	3	8	209	0
2.142	1	3	215	3	14	8	209	0
2.142	1	10	215	3	3	8	209	1
2.142	1	3	215	3	14	8	209	1
2.142	3	17	215	3	14	6	153	0
2.142	3	18	215	3	2	10	261	0
2.142	3	18	215	3	2	10	261	1
2.142	3	17	215	3	14	6	153	1
2.143	1	4	215	4	18	28	1095	0
2.143	1	7	215	4	25	8	137	0
2.143	1	7	215	4	25	8	209	1
2.143	1	12	215	4	4	12	301	1
2.143	3	20	215	4	29	28	1095	0
2.143	3	24	215	4	23	4	105	0
2.143	3	24	215	4	23	4	225	1
2.144	1	12	215	5	4	12	621	0
2.144	3	23	215	5	30	28	2292	0
2.144	3	23	215	5	30	28	2292	1
2.145	1	13	215	6	16	8	209	0
2.145	1	11	215	6	24	12	301	0
2.145	1	11	215	6	24	12	301	1
2.145	1	13	215	6	16	8	209	1
2.145	3	23	215	6	30	28	1095	0
2.145	3	25	215	6	4	8	209	0
2.145	3	25	215	6	4	8	437	1
2.146	1	7	215	7	25	8	209	0
2.146	1	14	215	7	2	6	153	0
2.146	1	7	215	7	25	8	209	1
2.146	1	14	215	7	2	6	153	1
2.146	3	20	215	7	29	28	2292	0
2.146	3	20	215	7	29	28	2292	1
2.147	1	15	215	8	13	28	1095	0
2.147	1	14	215	8	2	6	153	0
2.147	1	14	215	8	2	6	325	1
2.147	3	28	215	8	26	10	549	0
2.147	3	28	215	8	26	10	549	1
2.148	1	15	215	9	13	28	1095	0
2.148	1	5	215	9	15	6	153	0
2.148	1	15	215	9	13	28	1095	1
2.148	1	5	215	9	15	6	153	1
2.148	3	30	215	9	25	4	225	0
2.148	3	30	215	9	25	4	225	1
2.149	1	1	215	10	12	28	2292	0
2.149	1	1	215	10	12	28	2292	1
2.149	3	17	215	10	14	6	325	0
2.149	3	17	215	10	14	6	325	1
2.15	1	15	216	1	13	28	1095	0
2.15	1	10	216	1	3	8	209	0
2.15	1	10	216	1	3	8	209	1
2.15	1	15	216	1	13	28	1095	1
2.15	3	17	216	1	14	6	325	0
2.15	3	17	216	1	14	6	325	1
2.151	1	4	216	2	18	28	2292	0
2.151	1	4	216	2	18	28	2292	1
2.151	3	26	216	2	16	8	209	0
2.151	3	23	216	2	30	28	1095	0
2.151	3	26	216	2	16	8	209	1
2.151	3	23	216	2	30	28	1095	1
2.152	1	2	216	3	1	8	437	0
2.152	1	2	216	3	1	8	437	1
2.153	1	6	216	4	23	8	437	0
2.153	1	6	216	4	23	8	437	1
2.153	3	20	216	4	29	28	2292	0
2.154	1	13	216	5	16	8	209	0
2.154	1	4	216	5	18	28	1095	0
2.154	1	13	216	5	16	8	209	1
2.154	1	4	216	5	18	28	1095	1
2.155	1	9	216	6	26	8	437	0
2.155	1	9	216	6	26	8	437	1
2.155	3	28	216	6	26	10	549	0
2.155	3	28	216	6	26	10	549	1
2.156	1	1	216	7	12	28	2292	0
2.156	1	3	216	7	14	8	437	1
2.156	3	29	216	7	3	10	549	0
2.156	3	29	216	7	3	10	549	1
2.157	1	3	216	8	14	8	437	0
2.157	3	21	216	8	15	10	549	0
2.157	3	21	216	8	15	10	549	1
2.158	1	4	216	9	18	28	2292	0
2.158	1	3	216	9	14	8	437	1
2.158	3	23	216	9	30	28	1095	0
2.158	3	26	216	9	16	8	209	0
2.158	3	26	216	9	16	8	209	1
2.158	3	23	216	9	30	28	1095	1
2.159	1	3	216	10	14	8	209	0
2.159	1	14	216	10	2	6	153	0
2.159	1	14	216	10	2	6	325	1
2.159	3	27	216	10	24	8	137	0
2.159	3	23	216	10	30	28	749	0
2.159	3	18	216	10	2	10	173	0
2.159	3	27	216	10	24	8	209	1
2.159	3	18	216	10	2	10	261	1
2.16	3	25	217	1	4	8	437	0
2.16	3	25	217	1	4	8	437	1
2.161	1	14	217	2	2	6	325	0
2.161	1	14	217	2	2	6	325	1
2.161	3	27	217	2	24	8	209	0
2.161	3	25	217	2	4	8	209	0
2.161	3	27	217	2	24	8	209	1
2.161	3	25	217	2	4	8	209	1
2.162	1	1	217	3	12	28	1095	0
2.162	1	15	217	3	13	28	1095	0
2.162	1	1	217	3	12	28	1095	1
2.162	1	15	217	3	13	28	1095	1
2.162	3	19	217	3	1	4	225	0
2.162	3	19	217	3	1	4	225	1
2.163	1	1	217	4	12	28	2292	0
2.163	1	1	217	4	12	28	1095	1
2.163	1	5	217	4	15	6	153	1
2.163	3	30	217	4	25	4	225	0
2.163	3	30	217	4	25	4	225	1
2.164	1	5	217	5	15	6	75	0
2.164	1	10	217	5	3	6	75	0
2.164	1	12	217	5	4	12	149	0
2.164	1	1	217	5	12	28	549	0
2.164	1	10	217	5	3	6	153	1
2.164	1	12	217	5	4	12	301	1
2.164	3	17	217	5	14	6	325	0
2.164	3	17	217	5	14	6	325	1
2.165	1	4	217	6	18	28	2292	0
2.165	1	6	217	6	23	8	209	1
2.165	1	4	217	6	18	28	1095	1
2.165	3	23	217	6	30	28	1095	0
2.165	3	26	217	6	16	8	209	0
2.165	3	26	217	6	16	8	437	1
2.166	1	6	217	7	23	8	137	0
2.166	1	7	217	7	25	8	137	0
2.166	1	4	217	7	18	28	749	0
2.166	1	7	217	7	25	8	437	1
2.166	3	24	217	7	23	4	225	0
2.166	3	24	217	7	23	4	225	1
2.167	1	2	217	8	1	8	437	0
2.167	1	2	217	8	1	8	437	1
2.167	3	20	217	8	29	28	2292	0
2.167	3	20	217	8	29	28	2292	1
2.168	1	13	217	9	16	8	437	0
2.168	1	13	217	9	16	8	437	1
2.168	3	17	217	9	14	6	153	0
2.168	3	24	217	9	23	4	105	0
2.168	3	24	217	9	23	4	105	1
2.168	3	17	217	9	14	6	153	1
2.169	1	1	217	10	12	28	1095	0
2.169	1	15	217	10	13	28	1095	0
2.169	1	11	217	10	24	12	301	1
2.169	1	13	217	10	16	8	209	1
2.169	3	20	217	10	29	28	2292	0
2.169	3	20	217	10	29	28	2292	1
2.17	1	11	218	1	24	12	201	0
2.17	1	9	218	1	26	8	137	0
2.17	1	13	218	1	16	8	137	0
2.17	1	9	218	1	26	8	437	1
2.171	1	15	218	2	13	28	1095	0
2.171	1	3	218	2	14	8	209	0
2.171	1	15	218	2	13	28	1095	1
2.171	1	3	218	2	14	8	209	1
2.171	3	28	218	2	26	10	549	0
2.171	3	28	218	2	26	10	549	1
2.172	1	12	218	3	4	12	301	0
2.172	1	4	218	3	18	28	1095	0
2.172	1	12	218	3	4	12	301	1
2.172	1	4	218	3	18	28	1095	1
2.172	3	28	218	3	26	10	261	0
2.172	3	29	218	3	3	10	261	0
2.172	3	28	218	3	26	10	261	1
2.172	3	29	218	3	3	10	261	1
2.173	1	8	218	4	17	8	437	0
2.173	1	8	218	4	17	8	437	1
2.173	3	18	218	4	2	10	549	0
2.173	3	18	218	4	2	10	549	1
2.174	1	14	218	5	2	6	153	0
2.174	1	3	218	5	14	8	209	0
2.174	1	14	218	5	2	6	153	1
2.174	1	3	218	5	14	8	209	1
2.174	3	20	218	5	29	28	2292	0
2.174	3	23	218	5	30	28	1095	1
2.174	3	25	218	5	4	8	209	1
2.175	1	10	218	6	3	6	153	0
2.175	1	8	218	6	17	8	209	0
2.175	1	10	218	6	3	6	153	1
2.175	1	8	218	6	17	8	209	1
2.175	3	23	218	6	30	28	749	0
2.175	3	25	218	6	4	8	137	0
2.175	3	27	218	6	24	8	137	0
2.175	3	27	218	6	24	8	437	1
2.176	1	6	218	7	23	8	437	0
2.176	1	6	218	7	23	8	437	1
2.176	3	22	218	7	28	28	2292	0
2.176	3	22	218	7	28	28	2292	1
2.177	1	7	218	8	25	8	437	0
2.177	1	7	218	8	25	8	437	1
2.177	3	16	218	8	17	6	325	0
2.177	3	16	218	8	17	6	325	1
2.178	1	15	218	9	13	28	1095	0
2.178	1	13	218	9	16	8	209	0
2.178	1	13	218	9	16	8	437	1
2.178	3	21	218	9	15	10	261	0
2.178	3	26	218	9	16	8	209	0
2.178	3	26	218	9	16	8	209	1
2.178	3	21	218	9	15	10	261	1
2.179	1	11	218	10	24	12	621	0
2.179	1	11	218	10	24	12	621	1
2.179	3	23	218	10	30	28	1095	0
2.179	3	30	218	10	25	4	105	0
2.179	3	30	218	10	25	4	105	1
2.179	3	23	218	10	30	28	1095	1
2.18	1	9	219	1	26	8	209	0
2.18	1	2	219	1	1	8	209	0
2.18	1	9	219	1	26	8	209	1
2.18	1	2	219	1	1	8	209	1
2.18	3	22	219	1	28	28	2292	0
2.18	3	22	219	1	28	28	2292	1
2.181	1	7	219	2	25	8	209	0
2.181	1	15	219	2	13	28	1095	0
2.181	1	7	219	2	25	8	209	1
2.181	1	15	219	2	13	28	1095	1
2.181	3	23	219	2	30	28	1095	1
2.182	1	15	219	3	13	28	1095	0
2.182	1	4	219	3	18	28	1095	0
2.182	1	15	219	3	13	28	1095	1
2.182	1	4	219	3	18	28	1095	1
2.182	3	17	219	3	14	6	325	0
2.182	3	17	219	3	14	6	325	1
2.183	1	3	219	4	14	8	437	0
2.183	1	3	219	4	14	8	437	1
2.183	3	22	219	4	28	28	2292	0
2.183	3	19	219	4	1	4	105	1
2.183	3	21	219	4	15	10	261	1
2.184	1	14	219	5	2	6	153	0
2.184	1	12	219	5	4	12	301	0
2.184	1	14	219	5	2	6	153	1
2.184	1	12	219	5	4	12	301	1
2.184	3	19	219	5	1	4	51	0
2.184	3	18	219	5	2	10	129	0
2.184	3	21	219	5	15	10	129	0
2.184	3	28	219	5	26	10	129	0
2.184	3	28	219	5	26	10	261	1
2.184	3	18	219	5	2	10	261	1
2.185	1	15	219	6	13	28	1095	0
2.185	1	1	219	6	12	28	1095	0
2.185	1	1	219	6	12	28	2292	1
2.185	3	19	219	6	1	4	105	0
2.185	3	26	219	6	16	8	209	0
2.185	3	26	219	6	16	8	209	1
2.185	3	19	219	6	1	4	105	1
2.186	1	10	219	7	3	6	325	0
2.186	1	10	219	7	3	6	325	1
2.186	3	23	219	7	30	28	1095	0
2.186	3	24	219	7	23	4	105	0
2.186	3	24	219	7	23	4	105	1
2.186	3	23	219	7	30	28	1095	1
2.187	1	13	219	8	16	8	437	0
2.187	1	13	219	8	16	8	437	1
2.187	3	20	219	8	29	28	1095	0
2.187	3	23	219	8	30	28	1095	0
2.187	3	20	219	8	29	28	2292	1
2.188	1	6	219	9	23	8	437	0
2.188	1	6	219	9	23	8	437	1
2.188	3	26	219	9	16	8	209	0
2.188	3	28	219	9	26	10	261	0
2.188	3	26	219	9	16	8	209	1
2.188	3	28	219	9	26	10	261	1
2.189	1	4	219	10	18	28	1095	0
2.189	1	1	219	10	12	28	749	0
2.189	1	1	219	10	12	28	1095	1
2.189	1	13	219	10	16	8	209	1
2.189	3	16	219	10	17	6	325	0
2.189	3	16	219	10	17	6	325	1
2.19	1	13	220	1	16	8	137	0
2.19	1	11	220	1	24	12	201	0
2.19	1	2	220	1	1	8	137	0
2.19	1	11	220	1	24	12	301	1
2.19	1	2	220	1	1	8	209	1
2.19	3	22	220	1	28	28	2292	0
2.19	3	30	220	1	25	4	105	1
2.19	3	29	220	1	3	10	261	1
2.191	1	9	220	2	26	8	209	0
2.191	1	14	220	2	2	6	153	0
2.191	1	9	220	2	26	8	209	1
2.191	1	14	220	2	2	6	153	1
2.191	3	29	220	2	3	10	173	0
2.191	3	24	220	2	23	4	69	0
2.191	3	30	220	2	25	4	69	0
2.191	3	24	220	2	23	4	225	1
2.192	1	1	220	3	12	28	1095	0
2.192	1	3	220	3	14	8	209	0
2.192	1	3	220	3	14	8	437	1
2.192	3	24	220	3	23	4	105	0
2.192	3	23	220	3	30	28	1095	0
2.192	3	23	220	3	30	28	2292	1
2.193	1	12	220	4	4	12	301	0
2.193	1	15	220	4	13	28	1095	0
2.193	1	12	220	4	4	12	301	1
2.193	1	15	220	4	13	28	1095	1
2.193	3	17	220	4	14	6	325	0
2.193	3	17	220	4	14	6	325	1
2.194	1	5	220	5	15	4	225	0
2.194	1	5	220	5	15	4	225	1
2.194	3	20	220	5	29	28	1095	0
2.194	3	27	220	5	24	8	209	0
2.194	3	27	220	5	24	8	437	1
2.195	1	12	220	6	4	12	621	0
2.195	1	12	220	6	4	12	621	1
2.195	3	21	220	6	15	10	549	0
2.195	3	21	220	6	15	10	549	1
2.196	1	4	220	7	18	28	1095	0
2.196	1	5	220	7	15	4	105	0
2.196	1	5	220	7	15	4	225	1
2.197	1	11	220	8	24	12	201	0
2.197	3	19	220	8	1	4	225	0
2.197	3	29	220	8	3	10	261	1
2.197	3	19	220	8	1	4	105	1
2.198	1	2	220	9	1	8	437	0
2.198	1	2	220	9	1	8	437	1
2.198	3	23	220	9	30	28	2292	0
2.198	3	23	220	9	30	28	2292	1
2.199	1	1	220	10	12	28	1095	0
2.199	1	15	220	10	13	28	1095	0
2.199	1	15	220	10	13	28	2292	1
2.199	3	23	220	10	30	28	1095	0
2.199	3	25	220	10	4	8	137	0
2.199	3	25	220	10	4	8	209	1
2.199	3	17	220	10	14	6	153	1
2.2	1	15	221	1	13	28	1095	0
2.2	1	4	221	1	18	28	749	0
2.2	1	10	221	1	3	6	153	1
2.2	1	4	221	1	18	28	1095	1
2.2	3	17	221	1	14	6	153	0
2.2	3	26	221	1	16	8	209	0
2.2	3	26	221	1	16	8	437	1
2.201	1	10	221	2	3	6	101	0
2.201	1	4	221	2	18	28	749	0
2.201	1	6	221	2	23	8	137	0
2.201	1	6	221	2	23	8	209	1
2.201	1	4	221	2	18	28	1095	1
2.201	3	20	221	2	29	28	1095	0
2.201	3	26	221	2	16	8	209	0
2.201	3	26	221	2	16	8	437	1
2.202	1	13	221	3	16	8	437	0
2.202	1	13	221	3	16	8	437	1
2.203	1	1	221	4	12	28	2292	0
2.203	1	1	221	4	12	28	2292	1
2.203	3	29	221	4	3	10	549	0
2.203	3	29	221	4	3	10	549	1
2.204	1	12	221	5	4	12	301	0
2.204	1	11	221	5	24	12	301	0
2.204	1	11	221	5	24	12	301	1
2.204	1	12	221	5	4	12	301	1
2.204	3	30	221	5	25	4	105	0
2.204	3	18	221	5	2	10	261	0
2.204	3	30	221	5	25	4	105	1
2.204	3	18	221	5	2	10	261	1
2.205	3	24	221	6	23	4	105	0
2.205	3	20	221	6	29	28	1095	0
2.205	3	24	221	6	23	4	105	1
2.205	3	20	221	6	29	28	1095	1
2.206	1	13	221	7	16	8	209	0
2.206	1	9	221	7	26	8	209	0
2.206	1	9	221	7	26	8	209	1
2.206	1	13	221	7	16	8	209	1
2.206	3	23	221	7	30	28	1095	0
2.206	3	28	221	7	26	10	261	0
2.206	3	28	221	7	26	10	549	1
2.207	1	4	221	8	18	28	749	0
2.207	1	15	221	8	13	28	1095	0
2.207	1	9	221	8	26	8	209	1
2.207	1	15	221	8	13	28	1095	1
2.207	3	17	221	8	14	6	325	0
2.207	3	17	221	8	14	6	325	1
2.208	1	9	221	9	26	8	137	0
2.208	1	15	221	9	13	28	749	0
2.208	1	8	221	9	17	8	137	0
2.208	1	8	221	9	17	8	437	1
2.209	1	8	221	10	17	8	209	0
2.209	1	7	221	10	25	8	209	0
2.209	1	7	221	10	25	8	209	1
2.209	1	8	221	10	17	8	209	1
2.21	1	1	222	1	12	28	2292	0
2.21	1	3	222	1	14	8	209	1
2.21	1	4	222	1	18	28	1095	1
2.21	3	27	222	1	24	8	437	0
2.21	3	27	222	1	24	8	437	1
2.211	1	3	222	2	14	8	209	0
2.211	1	4	222	2	18	28	1095	0
2.211	1	3	222	2	14	8	437	1
2.211	3	27	222	2	24	8	437	0
2.211	3	27	222	2	24	8	437	1
2.212	1	11	222	3	24	12	301	0
2.212	1	12	222	3	4	12	301	0
2.212	1	11	222	3	24	12	301	1
2.212	1	12	222	3	4	12	301	1
2.212	3	28	222	3	26	10	549	0
2.212	3	28	222	3	26	10	549	1
2.213	1	5	222	4	15	4	225	0
2.213	1	5	222	4	15	4	225	1
2.215	1	15	222	6	13	28	2292	0
2.215	1	15	222	6	13	28	2292	1
2.215	3	21	222	6	15	10	261	0
2.215	3	18	222	6	2	10	261	0
2.215	3	18	222	6	2	10	261	1
2.215	3	21	222	6	15	10	261	1
2.216	1	10	222	7	3	6	325	0
2.216	1	10	222	7	3	6	325	1
2.216	3	22	222	7	28	28	1095	0
2.216	3	25	222	7	4	8	209	0
2.216	3	22	222	7	28	28	1095	1
2.216	3	25	222	7	4	8	209	1
2.217	1	1	222	8	12	28	2292	0
2.217	1	13	222	8	16	8	437	1
2.217	3	16	222	8	17	6	325	0
2.217	3	16	222	8	17	6	325	1
2.218	1	13	222	9	16	8	209	0
2.218	1	7	222	9	25	8	209	0
2.218	1	7	222	9	25	8	437	1
2.218	3	26	222	9	16	8	437	0
2.218	3	26	222	9	16	8	437	1
2.219	1	13	222	10	16	8	437	0
2.219	1	13	222	10	16	8	437	1
2.219	3	17	222	10	14	6	153	0
2.219	3	16	222	10	17	6	153	0
2.219	3	16	222	10	17	6	153	1
2.219	3	17	222	10	14	6	153	1
2.22	1	4	223	1	18	28	1095	0
2.22	1	1	223	1	12	28	1095	0
2.22	1	1	223	1	12	28	1095	1
2.22	1	4	223	1	18	28	1095	1
2.22	3	30	223	1	25	4	105	0
2.22	3	23	223	1	30	28	1095	0
2.22	3	30	223	1	25	4	105	1
2.22	3	23	223	1	30	28	1095	1
2.221	1	6	223	2	23	8	209	0
2.221	1	14	223	2	2	6	153	0
2.221	1	6	223	2	23	8	209	1
2.221	1	14	223	2	2	6	153	1
2.221	3	29	223	2	3	10	549	0
2.221	3	29	223	2	3	10	549	1
2.222	1	2	223	3	1	8	437	0
2.222	1	2	223	3	1	8	437	1
2.222	3	26	223	3	16	8	437	0
2.222	3	26	223	3	16	8	437	1
2.223	1	11	223	4	24	12	301	0
2.223	1	15	223	4	13	28	1095	0
2.223	1	11	223	4	24	12	301	1
2.223	1	15	223	4	13	28	1095	1
2.223	3	22	223	4	28	28	1095	0
2.224	1	9	223	5	26	8	437	0
2.224	1	9	223	5	26	8	437	1
2.224	3	20	223	5	29	28	2292	0
2.224	3	20	223	5	29	28	2292	1
2.225	1	13	223	6	16	8	437	0
2.225	1	13	223	6	16	8	437	1
2.225	3	29	223	6	3	10	549	0
2.225	3	29	223	6	3	10	549	1
2.226	1	12	223	7	4	12	621	0
2.226	1	12	223	7	4	12	621	1
2.226	3	19	223	7	1	4	225	0
2.226	3	19	223	7	1	4	225	1
2.227	1	1	223	8	12	28	1095	0
2.227	1	4	223	8	18	28	1095	0
2.227	1	15	223	8	13	28	2292	1
2.227	3	23	223	8	30	28	1095	0
2.227	3	17	223	8	14	6	153	0
2.227	3	17	223	8	14	6	325	1
2.228	1	15	223	9	13	28	1095	0
2.228	1	12	223	9	4	12	301	0
2.228	1	12	223	9	4	12	621	1
2.228	3	24	223	9	23	4	105	0
2.228	3	28	223	9	26	10	261	0
2.228	3	24	223	9	23	4	105	1
2.228	3	28	223	9	26	10	261	1
2.229	1	5	223	10	15	4	225	0
2.229	1	5	223	10	15	4	225	1
2.229	3	24	223	10	23	4	105	0
2.229	3	27	223	10	24	8	209	0
2.229	3	24	223	10	23	4	105	1
2.229	3	27	223	10	24	8	209	1
2.23	1	11	224	1	24	12	301	0
2.23	1	10	224	1	3	6	153	0
2.23	1	10	224	1	3	6	325	1
2.23	3	22	224	1	28	28	1095	0
2.23	3	27	224	1	24	8	209	0
2.23	3	27	224	1	24	8	437	1
2.231	1	4	224	2	18	28	2292	0
2.231	1	4	224	2	18	28	2292	1
2.231	3	20	224	2	29	28	2292	0
2.232	1	3	224	3	14	8	209	0
2.232	1	5	224	3	15	4	105	0
2.232	1	3	224	3	14	8	209	1
2.232	1	5	224	3	15	4	105	1
2.232	3	17	224	3	14	6	325	0
2.232	3	17	224	3	14	6	325	1
2.233	3	26	224	4	16	8	437	0
2.233	3	26	224	4	16	8	437	1
2.234	1	1	224	5	12	28	1095	0
2.234	1	4	224	5	18	28	1095	0
2.234	1	6	224	5	23	8	437	1
2.234	3	23	224	5	30	28	1095	0
2.235	1	15	224	6	13	28	1095	0
2.235	1	6	224	6	23	8	137	0
2.235	1	15	224	6	13	28	1095	1
2.235	1	13	224	6	16	8	209	1
2.235	3	26	224	6	16	8	437	0
2.235	3	26	224	6	16	8	437	1
2.236	1	13	224	7	16	8	101	0
2.236	1	14	224	7	2	6	75	0
2.236	1	1	224	7	12	28	549	0
2.236	1	15	224	7	13	28	549	0
2.236	1	14	224	7	2	6	153	1
2.236	1	1	224	7	12	28	1095	1
2.237	1	11	224	8	24	12	621	0
2.237	1	11	224	8	24	12	621	1
2.237	3	30	224	8	25	4	105	0
2.237	3	19	224	8	1	4	105	0
2.237	3	30	224	8	25	4	105	1
2.237	3	19	224	8	1	4	105	1
2.238	1	4	224	9	18	28	2292	0
2.238	1	9	224	9	26	8	209	1
2.238	1	13	224	9	16	8	209	1
2.238	3	20	224	9	29	28	2292	0
2.238	3	24	224	9	23	4	105	1
2.238	3	25	224	9	4	8	209	1
2.239	1	13	224	10	16	8	101	0
2.239	1	9	224	10	26	8	101	0
2.239	1	12	224	10	4	12	149	0
2.239	1	15	224	10	13	28	549	0
2.239	1	12	224	10	4	12	301	1
2.239	1	15	224	10	13	28	1095	1
2.239	3	24	224	10	23	4	105	0
2.239	3	25	224	10	4	8	209	0
2.24	1	7	225	1	25	8	437	0
2.24	1	7	225	1	25	8	437	1
2.24	3	21	225	1	15	10	549	0
2.24	3	21	225	1	15	10	549	1
2.241	1	9	225	2	26	8	437	0
2.241	1	9	225	2	26	8	437	1
2.241	3	20	225	2	29	28	1095	0
2.241	3	17	225	2	14	6	153	0
2.241	3	20	225	2	29	28	1095	1
2.241	3	17	225	2	14	6	153	1
2.242	1	15	225	3	13	28	1095	0
2.242	3	17	225	3	14	6	153	0
2.242	3	26	225	3	16	8	209	0
2.242	3	26	225	3	16	8	209	1
2.242	3	17	225	3	14	6	153	1
2.243	1	8	225	4	17	8	437	0
2.243	1	8	225	4	17	8	437	1
2.243	3	22	225	4	28	28	1095	0
2.243	3	23	225	4	30	28	1095	0
2.243	3	22	225	4	28	28	1095	1
2.243	3	23	225	4	30	28	1095	1
2.244	1	12	225	5	4	12	621	0
2.244	1	12	225	5	4	12	621	1
2.244	3	28	225	5	26	10	549	0
2.244	3	28	225	5	26	10	549	1
2.245	1	4	225	6	18	28	2292	0
2.245	1	10	225	6	3	6	153	1
2.245	1	4	225	6	18	28	1095	1
2.245	3	27	225	6	24	8	437	0
2.245	3	27	225	6	24	8	437	1
2.246	1	10	225	7	3	6	101	0
2.246	1	4	225	7	18	28	749	0
2.246	1	6	225	7	23	8	137	0
2.246	1	6	225	7	23	8	437	1
2.246	3	20	225	7	29	28	1095	0
2.246	3	16	225	7	17	6	153	0
2.246	3	16	225	7	17	6	153	1
2.246	3	20	225	7	29	28	1095	1
2.247	1	13	225	8	16	8	437	0
2.247	1	13	225	8	16	8	437	1
2.247	3	25	225	8	4	8	437	0
2.247	3	25	225	8	4	8	437	1
2.248	1	1	225	9	12	28	2292	0
2.248	1	1	225	9	12	28	2292	1
2.248	3	19	225	9	1	4	105	0
2.248	3	29	225	9	3	10	261	0
2.248	3	19	225	9	1	4	105	1
2.248	3	29	225	9	3	10	261	1
2.249	1	11	225	10	24	12	301	0
2.249	1	2	225	10	1	8	209	0
2.249	1	11	225	10	24	12	301	1
2.249	1	2	225	10	1	8	209	1
2.25	1	15	226	1	13	28	2292	0
2.25	1	15	226	1	13	28	2292	1
2.25	3	22	226	1	28	28	1095	0
2.25	3	23	226	1	30	28	1095	0
2.253	1	15	226	4	13	28	1095	0
2.253	1	13	226	4	16	8	209	0
2.253	1	15	226	4	13	28	1095	1
2.253	1	13	226	4	16	8	209	1
2.253	3	22	226	4	28	28	1095	0
2.253	3	26	226	4	16	8	209	0
2.253	3	26	226	4	16	8	209	1
2.253	3	22	226	4	28	28	1095	1
2.254	1	12	226	5	4	12	621	0
2.254	1	12	226	5	4	12	621	1
2.254	3	17	226	5	14	6	325	0
2.254	3	17	226	5	14	6	325	1
2.255	1	1	226	6	12	28	2292	0
2.255	1	5	226	6	15	4	225	1
