% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
1997	1	2	1	0	8	209	0	1	0	0
1997	1	6	23	0	8	209	0	1	1	0
1997	3	23	30	0	28	2292	0	1	0	0
1998	1	15	13	0	28	1095	0	1	0	0
1998	1	11	24	0	12	301	0	1	0	0
1998	3	19	1	0	4	105	0	1	1	0
1998	3	26	16	0	8	209	0	1	1	0
1999	1	3	14	0	8	209	0	1	1	0
1999	1	4	18	0	28	1095	2	0	1	0
1999	2	3	14	0	8	209	0	1	0	1
1999	2	4	18	0	28	1095	1	0	1	1
1999	3	30	25	0	4	69	0	1	1	0
1999	3	23	30	0	28	1095	2	0	1	0
2000	1	1	12	0	28	549	1	0	1	0
2000	1	7	25	0	8	209	0	1	1	0
2000	3	25	4	0	8	137	0	1	0	0
2000	3	20	29	0	28	1095	1	0	1	0
2000	4	18	2	0	10	549	0	1	1	1
2001	1	3	14	0	8	209	0	1	0	0
2001	1	9	26	0	8	209	0	1	1	0
2001	3	18	2	0	10	261	0	1	0	0
2001	3	21	15	0	10	261	0	1	1	0
2002	1	10	3	0	8	209	0	1	0	0
2002	1	5	15	0	6	153	0	1	1	0
2002	2	10	3	0	8	209	0	1	0	1
2002	2	5	15	0	6	153	0	1	1	1
2003	3	16	17	0	4	105	0	1	1	0
2003	3	24	23	0	4	105	0	1	1	0
2004	1	8	17	0	8	437	0	1	1	0
2004	3	23	30	0	28	2292	1	0	1	0
2005	1	15	13	0	28	1095	1	0	0	0
2005	1	4	18	0	28	749	0	1	1	0
2005	2	14	2	0	6	153	0	1	1	1
2005	2	4	18	0	28	1095	0	1	0	1
2005	3	30	25	0	4	105	0	1	0	0
2005	3	20	29	0	28	1095	0	1	0	0
2006	1	14	2	0	6	153	0	1	0	0
2006	1	1	12	0	28	1095	0	1	0	0
2006	3	27	24	0	8	437	0	1	1	0
2007	1	12	4	0	12	621	0	1	1	0
2007	3	17	14	0	6	325	0	1	1	0
2009	1	13	16	0	8	437	0	1	1	0
2009	3	29	3	0	10	549	0	1	1	0
2010	1	10	3	0	8	209	0	1	1	0
2010	1	11	24	0	12	301	0	1	1	0
2010	3	28	26	0	10	549	0	1	1	0
2012	1	15	13	0	28	1095	2	0	1	0
2012	1	4	18	0	28	749	0	1	0	0
2012	2	4	18	0	28	1095	0	1	0	1
2012	2	6	23	0	8	209	0	1	1	1
2012	3	28	26	0	10	173	0	1	0	0
2012	3	20	29	0	28	1095	1	0	0	0
2012	4	28	26	0	10	261	0	1	0	1
2012	4	23	30	0	28	1095	0	1	0	1
2013	1	1	12	0	28	1095	1	0	0	0
2013	1	6	23	0	8	137	0	1	0	0
2013	3	19	1	0	4	105	0	1	1	0
2013	3	23	30	0	28	1095	0	1	0	0
2013	4	19	1	0	4	105	0	1	1	1
2013	4	23	30	0	28	1095	0	1	0	1
2014	1	3	14	0	8	137	0	1	1	0
2014	1	5	15	0	6	101	0	1	1	0
2014	1	11	24	0	12	201	0	1	0	0
2014	2	3	14	0	8	209	0	1	1	1
2014	2	5	15	0	6	153	0	1	1	1
2014	3	26	16	0	8	437	0	1	1	0
2015	1	1	12	0	28	2292	0	1	0	0
2015	3	18	2	0	10	549	0	1	1	0
2016	1	14	2	0	6	153	0	1	1	0
2016	1	15	13	0	28	1095	0	1	0	0
2016	2	14	2	0	6	153	0	1	1	1
2016	2	15	13	0	28	1095	0	1	0	1
2016	3	25	4	0	8	209	0	1	1	0
2016	3	30	25	0	4	105	0	1	1	0
2016	4	25	4	0	8	209	0	1	0	1
2016	4	30	25	0	4	105	0	1	1	1
2017	1	6	23	0	8	209	0	1	0	0
2017	1	7	25	0	8	209	0	1	1	0
2018	1	7	25	0	8	209	0	1	0	0
2018	1	9	26	0	8	209	0	1	1	0
2018	3	21	15	0	10	261	0	1	1	0
2018	3	24	23	0	4	105	0	1	1	0
2019	3	21	15	0	10	173	0	1	0	0
2019	3	20	29	0	28	1095	2	0	1	0
2019	4	21	15	0	10	173	0	1	0	1
2019	4	23	30	0	28	1095	1	0	1	1
2020	1	10	3	0	8	137	0	1	1	0
2020	1	1	12	0	28	1095	2	0	1	0
2020	2	10	3	0	8	209	0	1	1	1
2020	2	15	13	0	28	1095	0	1	0	1
2021	1	14	2	0	6	101	0	1	0	0
2021	1	15	13	0	28	749	0	1	1	0
2021	1	4	18	0	28	749	0	1	1	0
2022	1	1	12	0	28	2292	1	0	0	0
2022	2	2	1	0	8	437	0	1	1	1
2022	3	20	29	0	28	2292	0	1	0	0
2023	2	1	12	0	28	1095	0	1	1	1
2023	2	13	16	0	8	209	0	1	1	1
2023	1	2	1	0	8	85	0	1	0	0
2023	1	14	2	0	6	63	0	1	0	0
2023	1	15	13	0	28	1095	1	0	0	0
2023	3	25	4	0	8	209	0	1	0	0
2023	3	17	14	0	6	153	0	1	1	0
2024	1	2	1	0	8	85	0	1	0	0
2024	1	12	4	0	12	125	0	1	1	0
2024	1	1	12	0	28	469	0	1	0	0
2024	1	13	16	0	8	85	0	1	0	0
2024	1	11	24	0	12	125	0	1	1	0
2024	2	12	4	0	12	301	0	1	1	1
2024	2	11	24	0	12	301	0	1	1	1
2025	1	10	3	0	8	209	0	1	1	0
2025	1	12	4	0	12	301	0	1	0	0
2025	3	27	24	0	8	437	0	1	1	0
2026	3	29	3	0	10	549	0	1	1	0
2027	3	28	26	0	10	549	0	1	1	0
2028	1	15	13	0	28	2292	0	1	0	0
2028	3	22	28	0	28	2292	0	1	0	0
2029	1	1	12	0	28	2292	2	0	1	0
2029	2	11	24	0	12	301	0	1	0	1
2029	2	7	25	0	8	209	0	1	1	1
2029	4	16	17	0	4	105	0	1	1	1
2029	4	28	26	0	10	261	0	1	0	1
2029	3	20	29	0	28	2292	1	0	0	0
2030	1	15	13	0	28	1095	2	0	1	0
2030	1	11	24	0	12	149	0	1	0	0
2030	1	7	25	0	8	101	0	1	0	0
2030	2	3	14	0	8	437	0	1	1	1
2030	3	17	14	0	6	75	0	1	0	0
2030	3	16	17	0	4	51	0	1	1	0
2030	3	28	26	0	10	129	0	1	0	0
2030	3	23	30	0	28	549	0	1	0	0
2030	4	17	14	0	6	101	0	1	0	1
2030	4	16	17	0	4	69	0	1	1	1
2030	4	23	30	0	28	749	0	1	0	1
2031	3	17	14	0	6	75	0	1	0	0
2031	3	26	16	0	8	101	0	1	1	0
2031	3	16	17	0	4	51	0	1	1	0
2031	3	23	30	0	28	549	0	1	0	0
2031	4	26	16	0	8	137	0	1	1	1
2031	4	16	17	0	4	69	0	1	1	1
2031	4	23	30	0	28	749	0	1	0	1
2032	1	6	23	0	8	209	0	1	1	0
2032	1	9	26	0	8	209	0	1	1	0
2032	3	19	1	0	4	105	0	1	1	0
2032	3	16	17	0	4	105	0	1	1	0
2032	4	19	1	0	4	225	0	1	1	1
2033	1	14	2	0	6	153	0	1	1	0
2033	1	15	13	0	28	1095	0	1	0	0
2033	3	16	17	0	4	69	0	1	0	0
2033	3	24	23	0	4	69	0	1	1	0
2033	3	30	25	0	4	69	0	1	1	0
2033	4	24	23	0	4	105	0	1	1	1
2033	4	30	25	0	4	105	0	1	1	1
2034	1	4	18	0	28	1095	0	1	0	0
2034	1	9	26	0	8	209	0	1	0	0
2034	3	18	2	0	10	261	0	1	1	0
2034	3	21	15	0	10	261	0	1	1	0
2035	1	15	13	0	28	2292	1	0	0	0
2035	2	13	16	0	8	437	0	1	1	1
2035	3	22	28	0	28	2292	1	0	0	0
2036	3	20	29	0	28	2292	2	0	1	0
2037	1	12	4	0	12	621	0	1	1	0
2037	3	21	15	0	10	129	0	1	0	0
2037	3	26	16	0	8	101	0	1	0	0
2037	3	24	23	0	4	51	0	1	0	0
2037	3	23	30	0	28	549	1	0	0	0
2039	1	8	17	0	8	437	0	1	1	0
2039	3	20	29	0	28	2292	0	1	0	0
2040	1	10	3	0	8	437	0	1	1	0
2040	3	29	3	0	10	549	0	1	1	0
2041	1	13	16	0	8	137	0	1	0	0
2041	1	4	18	0	28	1095	1	0	0	0
2041	2	15	13	0	28	1095	0	1	1	1
2041	2	13	16	0	8	209	0	1	0	1
2041	3	27	24	0	8	437	0	1	1	0
2042	1	15	13	0	28	2292	2	0	0	0
2042	2	1	12	0	28	2292	0	1	0	1
2042	3	22	28	0	28	2292	2	0	1	0
2042	4	17	14	0	6	153	0	1	1	1
2042	4	28	26	0	10	261	0	1	1	1
2043	1	1	12	0	28	749	0	1	0	0
2043	1	15	13	0	28	749	0	1	0	0
2043	1	3	14	0	8	137	0	1	1	0
2043	2	3	14	0	8	437	0	1	1	1
2043	3	17	14	0	6	153	0	1	1	0
2043	3	28	26	0	10	261	0	1	0	0
2044	3	18	2	0	10	261	0	1	1	0
2044	3	23	30	0	28	549	2	0	1	0
2044	4	18	2	0	10	261	0	1	0	1
2044	4	23	30	0	28	1095	0	1	1	1
2045	1	10	3	0	8	209	0	1	0	0
2045	1	11	24	0	12	301	0	1	1	0
2046	1	14	2	0	6	153	0	1	1	0
2046	1	3	14	0	8	209	0	1	0	0
2046	2	14	2	0	6	153	0	1	1	1
2046	2	3	14	0	8	209	0	1	0	1
2046	3	20	29	0	28	2292	1	0	1	0
2046	4	30	25	0	4	105	0	1	1	1
2046	4	23	30	0	28	1095	0	1	0	1
2047	1	6	23	0	8	437	0	1	1	0
2047	3	18	2	0	10	129	0	1	0	0
2047	3	25	4	0	8	101	0	1	1	0
2047	3	30	25	0	4	51	0	1	1	0
2047	3	23	30	0	28	549	0	1	0	0
2047	4	18	2	0	10	261	0	1	0	1
2047	4	25	4	0	8	209	0	1	1	1
2048	1	15	13	0	28	749	0	1	0	0
2048	1	4	18	0	28	1095	2	0	1	0
2048	2	15	13	0	28	1095	0	1	0	1
2048	2	9	26	0	8	209	0	1	1	1
2048	3	18	2	0	10	261	0	1	0	0
2048	3	26	16	0	8	209	0	1	1	0
2049	2	1	12	0	28	2292	1	0	1	1
2049	1	15	13	0	28	2292	3	0	1	0
2049	3	19	1	0	4	105	0	1	1	0
2049	3	26	16	0	8	209	0	1	0	0
2050	1	13	16	0	8	101	0	1	1	0
2050	1	4	18	0	28	549	0	1	0	0
2050	1	7	25	0	8	101	0	1	1	0
2050	1	9	26	0	8	101	0	1	0	0
2050	2	13	16	0	8	137	0	1	1	1
2050	2	4	18	0	28	749	0	1	0	1
2050	2	7	25	0	8	137	0	1	1	1
2050	3	21	15	0	10	261	0	1	1	0
2050	3	24	23	0	4	105	0	1	1	0
2051	1	2	1	0	8	209	0	1	1	0
2051	1	7	25	0	8	209	0	1	0	0
2051	2	2	1	0	8	437	0	1	1	1
2052	1	14	2	0	6	153	0	1	0	0
2052	1	12	4	0	12	301	0	1	1	0
2052	3	29	3	0	10	261	0	1	1	0
2052	3	30	25	0	4	105	0	1	0	0
2053	3	16	17	0	4	225	0	1	1	0
2054	1	2	1	0	8	209	0	1	0	0
2054	1	10	3	0	8	209	0	1	1	0
2054	3	20	29	0	28	2292	0	1	0	0
2055	1	15	13	0	28	749	1	0	0	0
2055	1	13	16	0	8	209	0	1	0	0
2055	2	15	13	0	28	1095	0	1	1	1
2055	2	13	16	0	8	209	0	1	0	1
2055	3	28	26	0	10	549	0	1	1	0
2056	1	15	13	0	28	1095	0	1	0	0
2056	1	11	24	0	12	301	0	1	1	0
2056	3	23	30	0	28	2292	0	1	0	0
2057	1	3	14	0	8	209	0	1	1	0
2057	1	4	18	0	28	549	1	0	1	0
2058	1	6	23	0	8	209	0	1	1	0
2058	1	9	26	0	8	209	0	1	1	0
2058	3	26	16	0	8	437	0	1	1	0
2059	3	19	1	0	4	105	0	1	1	0
2059	3	23	30	0	28	1095	0	1	1	0
2060	1	7	25	0	8	437	0	1	1	0
2060	3	27	24	0	8	437	0	1	1	0
2061	1	1	12	0	28	1095	0	1	0	0
2061	1	4	18	0	28	1095	0	1	0	0
2061	3	20	29	0	28	2292	1	0	1	0
2061	4	24	23	0	4	225	0	1	1	1
2062	1	10	3	0	8	209	0	1	1	0
2062	1	15	13	0	28	749	2	0	1	0
2062	3	24	23	0	4	105	0	1	0	0
2062	3	30	25	0	4	105	0	1	1	0
2062	4	30	25	0	4	225	0	1	1	1
2063	1	14	2	0	6	153	0	1	1	0
2063	1	12	4	0	12	301	0	1	1	0
2063	2	14	2	0	6	153	0	1	1	1
2063	2	12	4	0	12	301	0	1	0	1
2063	4	18	2	0	10	261	0	1	1	1
2063	4	20	29	0	28	1095	0	1	0	1
2063	3	23	30	0	28	2292	1	0	1	0
2064	3	18	2	0	10	129	0	1	0	0
2064	3	29	3	0	10	129	0	1	1	0
2064	3	25	4	0	8	101	0	1	1	0
2064	3	20	29	0	28	549	0	1	0	0
2064	4	29	3	0	10	261	0	1	0	1
2064	4	25	4	0	8	209	0	1	1	1
2065	1	5	15	0	4	225	0	1	1	0
2065	3	21	15	0	10	261	0	1	1	0
2065	3	28	26	0	10	261	0	1	1	0
2066	1	13	16	0	8	437	0	1	1	0
2067	1	1	12	0	28	1095	0	1	0	0
2067	1	11	24	0	12	301	0	1	1	0
2067	3	26	16	0	8	437	0	1	1	0
2068	1	1	12	0	28	1095	1	0	1	0
2068	1	4	18	0	28	1095	1	0	1	0
2070	1	4	18	0	28	2292	0	1	1	0
2070	4	26	16	0	8	209	0	1	0	1
2070	4	20	29	0	28	1095	1	0	1	1
2071	1	2	1	0	8	209	0	1	1	0
2071	1	3	14	0	8	209	0	1	1	0
2071	2	2	1	0	8	209	0	1	0	1
2071	2	3	14	0	8	209	0	1	1	1
2071	3	17	14	0	6	325	0	1	1	0
2072	1	15	13	0	28	1095	0	1	1	0
2072	1	9	26	0	8	209	0	1	1	0
2072	3	16	17	0	4	105	0	1	1	0
2072	3	28	26	0	10	261	0	1	0	0
2073	1	15	13	0	28	1095	0	1	0	0
2073	1	6	23	0	8	209	0	1	1	0
2074	1	8	17	0	8	437	0	1	1	0
2074	3	30	25	0	4	105	0	1	1	0
2074	3	23	30	0	28	1095	0	1	0	0
2074	4	30	25	0	4	105	0	1	1	1
2074	4	23	30	0	28	1095	0	1	0	1
2075	1	14	2	0	6	153	0	1	1	0
2075	1	3	14	0	8	209	0	1	0	0
2075	2	14	2	0	6	153	0	1	1	1
2075	2	3	14	0	8	209	0	1	0	1
2075	3	18	2	0	10	549	0	1	1	0
2076	3	19	1	0	4	105	0	1	1	0
2076	3	27	24	0	8	209	0	1	1	0
2076	4	19	1	0	4	105	0	1	1	1
2076	4	27	24	0	8	209	0	1	0	1
2077	1	1	12	0	28	2292	0	1	1	0
2078	1	14	2	0	6	153	0	1	1	0
2078	1	4	18	0	28	1095	0	1	0	0
2078	2	14	2	0	6	153	0	1	1	1
2078	2	4	18	0	28	1095	0	1	0	1
2078	3	20	29	0	28	2292	0	1	0	0
2079	1	14	2	0	6	153	0	1	0	0
2079	1	12	4	0	12	301	0	1	1	0
2080	1	10	3	0	8	209	0	1	1	0
2080	1	7	25	0	8	209	0	1	1	0
2080	3	21	15	0	10	549	0	1	1	0
2081	3	26	16	0	8	137	0	1	1	0
2081	3	23	30	0	28	1095	1	0	1	0
2081	4	26	16	0	8	209	0	1	1	1
2081	4	22	28	0	28	1095	0	1	1	1
2082	1	5	15	0	4	105	0	1	1	0
2082	1	13	16	0	8	209	0	1	1	0
2082	3	28	26	0	10	261	0	1	1	0
2082	3	22	28	0	28	1095	0	1	0	0
2083	1	2	1	0	8	209	0	1	1	0
2083	1	11	24	0	12	301	0	1	1	0
2083	2	2	1	0	8	209	0	1	1	1
2083	2	11	24	0	12	301	0	1	0	1
2083	3	24	23	0	4	105	0	1	1	0
2083	3	23	30	0	28	1095	0	1	0	0
2083	4	24	23	0	4	105	0	1	1	1
2083	4	23	30	0	28	1095	0	1	0	1
2084	3	25	4	0	8	437	0	1	1	0
2085	1	12	4	0	12	301	0	1	0	0
2085	1	4	18	0	28	1095	1	0	1	0
2085	3	20	29	0	28	2292	1	0	1	0
2085	4	29	3	0	10	549	0	1	1	1
2088	1	3	14	0	8	437	0	1	1	0
2088	3	17	14	0	6	325	0	1	1	0
2089	1	15	13	0	28	1095	0	1	1	0
2089	1	9	26	0	8	209	0	1	1	0
2090	1	15	13	0	28	1095	0	1	0	0
2090	1	6	23	0	8	209	0	1	1	0
2090	3	17	14	0	6	101	0	1	0	0
2090	3	23	30	0	28	1095	1	0	0	0
2090	4	17	14	0	6	153	0	1	0	1
2090	4	30	25	0	4	105	0	1	1	1
2091	3	30	25	0	4	69	0	1	1	0
2091	3	20	29	0	28	749	0	1	1	0
2091	3	23	30	0	28	749	0	1	1	0
2092	1	1	12	0	28	2292	0	1	0	0
2092	3	19	1	0	4	225	0	1	1	0
2093	1	12	4	0	12	301	0	1	1	0
2093	1	5	15	0	4	105	0	1	1	0
2093	3	18	2	0	10	549	0	1	1	0
2094	1	4	18	0	28	2292	0	1	0	0
2094	3	21	15	0	10	549	0	1	1	0
2095	3	27	24	0	8	437	0	1	1	0
2096	1	10	3	0	8	437	0	1	1	0
2097	3	30	25	0	4	69	0	1	0	0
2097	3	23	30	0	28	1095	2	0	1	0
2097	4	30	25	0	4	105	0	1	0	1
2097	4	28	26	0	10	261	0	1	1	1
2098	1	13	16	0	8	437	0	1	1	0
2098	3	19	1	0	4	51	0	1	0	0
2098	3	21	15	0	10	129	0	1	0	0
2098	3	30	25	0	4	51	0	1	0	0
2098	3	28	26	0	10	129	0	1	1	0
2099	1	1	12	0	28	2292	1	0	1	0
2099	3	19	1	0	4	105	0	1	0	0
2099	3	26	16	0	8	209	0	1	1	0
2100	3	24	23	0	4	225	0	1	1	0
2101	1	4	18	0	28	2292	1	0	0	0
2101	2	15	13	0	28	1095	0	1	1	1
2101	2	11	24	0	12	301	0	1	1	1
2101	3	23	30	0	28	2292	0	1	0	0
2102	1	15	13	0	28	549	0	1	0	0
2102	1	11	24	0	12	149	0	1	0	0
2102	1	7	25	0	8	101	0	1	1	0
2102	1	9	26	0	8	101	0	1	1	0
2102	2	7	25	0	8	209	0	1	1	1
2102	2	9	26	0	8	209	0	1	1	1
2103	1	15	13	0	28	1095	0	1	0	0
2103	1	7	25	0	8	209	0	1	1	0
2103	3	26	16	0	8	209	0	1	0	0
2103	3	20	29	0	28	1095	0	1	0	0
2104	1	4	18	0	28	2292	0	1	0	0
2104	3	29	3	0	10	549	0	1	1	0
2105	1	12	4	0	12	301	0	1	1	0
2105	1	1	12	0	28	1095	0	1	1	0
2106	1	10	3	0	8	209	0	1	1	0
2106	1	3	14	0	8	209	0	1	1	0
2106	2	10	3	0	8	209	0	1	0	1
2106	2	3	14	0	8	209	0	1	1	1
2106	3	17	14	0	6	153	0	1	1	0
2106	3	22	28	0	28	1095	0	1	0	0
2107	1	6	23	0	8	209	0	1	1	0
2107	1	9	26	0	8	209	0	1	0	0
2107	3	16	17	0	6	153	0	1	1	0
2107	3	23	30	0	28	1095	0	1	0	0
2107	4	16	17	0	6	153	0	1	1	1
2107	4	23	30	0	28	1095	0	1	0	1
2108	1	4	18	0	28	2292	2	0	1	0
2108	2	10	3	0	8	209	0	1	0	1
2108	2	13	16	0	8	209	0	1	1	1
2108	3	23	30	0	28	2292	1	0	0	0
2108	4	30	25	0	4	105	0	1	1	1
2108	4	22	28	0	28	1095	0	1	0	1
2109	1	10	3	0	8	137	0	1	1	0
2109	1	13	16	0	8	137	0	1	0	0
2109	1	8	17	0	8	137	0	1	1	0
2109	2	8	17	0	8	437	0	1	1	1
2109	3	16	17	0	6	101	0	1	1	0
2109	3	30	25	0	4	69	0	1	1	0
2109	3	22	28	0	28	749	0	1	0	0
2110	1	5	15	0	6	153	0	1	1	0
2110	1	7	25	0	8	209	0	1	0	0
2110	3	16	17	0	6	153	0	1	0	0
2110	3	20	29	0	28	1095	1	0	0	0
2111	1	4	18	0	28	2292	1	0	0	0
2111	3	27	24	0	8	437	0	1	1	0
2112	1	14	2	0	6	153	0	1	1	0
2112	1	13	16	0	8	209	0	1	0	0
2112	3	29	3	0	10	549	0	1	1	0
2113	1	11	24	0	12	621	0	1	1	0
2113	3	27	24	0	8	137	0	1	0	0
2113	3	22	28	0	28	1095	1	0	0	0
2113	4	27	24	0	8	209	0	1	0	1
2113	4	28	26	0	10	261	0	1	1	1
2114	1	15	13	0	28	2292	0	1	0	0
2114	3	30	25	0	4	105	0	1	1	0
2114	3	28	26	0	10	261	0	1	1	0
2115	1	1	12	0	28	1095	0	1	0	0
2115	1	15	13	0	28	1095	0	1	0	0
2115	3	23	30	0	28	2292	2	0	1	0
2115	4	26	16	0	8	209	0	1	1	1
2115	4	23	30	0	28	1095	0	1	1	1
2116	1	2	1	0	8	209	0	1	1	0
2116	1	10	3	0	8	209	0	1	1	0
2116	3	25	4	0	8	101	0	1	1	0
2116	3	26	16	0	8	101	0	1	0	0
2116	3	24	23	0	4	51	0	1	1	0
2116	3	23	30	0	28	549	0	1	0	0
2116	4	25	4	0	8	209	0	1	0	1
2116	4	24	23	0	4	105	0	1	1	1
2117	1	4	18	0	28	2292	0	1	0	0
2117	3	26	16	0	8	209	0	1	0	0
2117	3	20	29	0	28	1095	2	0	1	0
2117	4	26	16	0	8	209	0	1	0	1
2117	4	20	29	0	28	1095	0	1	1	1
2118	1	4	18	0	28	2292	2	0	1	0
2118	2	1	12	0	28	1095	0	1	0	1
2118	2	6	23	0	8	209	0	1	1	1
2118	3	17	14	0	6	153	0	1	1	0
2118	3	20	29	0	28	1095	0	1	0	0
2119	1	12	4	0	12	149	0	1	1	0
2119	1	1	12	0	28	549	0	1	0	0
2119	1	3	14	0	8	101	0	1	1	0
2119	1	6	23	0	8	101	0	1	0	0
2119	2	12	4	0	12	301	0	1	0	1
2119	2	3	14	0	8	209	0	1	1	1
2119	3	24	23	0	4	225	0	1	1	0
2120	1	10	3	0	8	137	0	1	0	0
2120	1	3	14	0	8	137	0	1	0	0
2120	1	13	16	0	8	137	0	1	1	0
2120	3	30	25	0	4	105	0	1	0	0
2120	3	22	28	0	28	1095	2	0	1	0
2121	1	15	13	0	28	2292	1	0	0	0
2121	3	28	26	0	10	261	0	1	1	0
2121	3	20	29	0	28	1095	0	1	0	0
2122	1	12	4	0	12	201	0	1	0	0
2122	1	1	12	0	28	1095	1	0	0	0
2122	3	17	14	0	6	325	0	1	1	0
2123	1	14	2	0	6	101	0	1	1	0
2123	1	13	16	0	8	137	0	1	0	0
2123	1	11	24	0	12	201	0	1	1	0
2123	2	14	2	0	6	153	0	1	1	1
2123	2	11	24	0	12	301	0	1	0	1
2123	3	29	3	0	10	261	0	1	1	0
2123	3	23	30	0	28	549	1	0	0	0
2123	4	29	3	0	10	261	0	1	0	1
2123	4	23	30	0	28	1095	0	1	1	1
2124	1	4	18	0	28	2292	1	0	1	0
2124	2	11	24	0	12	301	0	1	0	1
2124	2	9	26	0	8	209	0	1	1	1
2124	3	25	4	0	8	137	0	1	1	0
2124	3	28	26	0	10	173	0	1	0	0
2124	3	23	30	0	28	749	0	1	0	0
2125	1	5	15	0	6	75	0	1	1	0
2125	1	11	24	0	12	149	0	1	0	0
2125	1	7	25	0	8	101	0	1	1	0
2125	1	9	26	0	8	101	0	1	0	0
2125	2	5	15	0	6	153	0	1	1	1
2125	2	7	25	0	8	209	0	1	0	1
2125	3	19	1	0	4	105	0	1	1	0
2125	3	21	15	0	10	261	0	1	1	0
2127	1	15	13	0	28	2292	0	1	1	0
2128	1	15	13	0	28	2292	2	0	1	0
2128	2	1	12	0	28	2292	0	1	0	1
2128	3	26	16	0	8	209	0	1	1	0
2128	3	30	25	0	4	105	0	1	1	0
2128	4	26	16	0	8	209	0	1	0	1
2128	4	30	25	0	4	105	0	1	1	1
2129	1	1	12	0	28	1095	2	0	1	0
2129	1	4	18	0	28	1095	0	1	1	0
2130	1	2	1	0	8	209	0	1	1	0
2130	1	1	12	0	28	1095	0	1	0	0
2130	3	27	24	0	8	209	0	1	1	0
2130	3	23	30	0	28	549	2	0	1	0
2131	1	10	3	0	8	209	0	1	1	0
2131	1	3	14	0	8	209	0	1	1	0
2132	1	12	4	0	12	301	0	1	1	0
2132	1	13	16	0	8	209	0	1	1	0
2133	1	10	3	0	8	209	0	1	0	0
2133	1	9	26	0	8	209	0	1	1	0
2133	3	24	23	0	4	105	0	1	1	0
2133	3	22	28	0	28	1095	0	1	1	0
2134	1	12	4	0	12	301	0	1	0	0
2134	1	7	25	0	8	209	0	1	1	0
2134	3	16	17	0	6	325	0	1	1	0
2135	2	1	12	0	28	2292	1	0	1	1
2135	1	6	23	0	8	437	0	1	1	0
2135	3	28	26	0	10	261	0	1	1	0
2135	3	20	29	0	28	1095	0	1	0	0
2136	3	21	15	0	10	549	0	1	1	0
2137	1	14	2	0	6	325	0	1	1	0
2137	3	28	26	0	10	261	0	1	0	0
2137	3	23	30	0	28	1095	0	1	0	0
2138	1	14	2	0	6	153	0	1	0	0
2138	1	11	24	0	12	301	0	1	1	0
2138	3	19	1	0	4	105	0	1	1	0
2138	3	25	4	0	8	209	0	1	1	0
2138	4	19	1	0	4	105	0	1	1	1
2138	4	25	4	0	8	209	0	1	0	1
2139	1	15	13	0	28	1095	0	1	0	0
2139	1	5	15	0	6	153	0	1	1	0
2139	3	29	3	0	10	549	0	1	1	0
2140	1	1	12	0	28	2292	0	1	1	0
2141	3	26	16	0	8	209	0	1	1	0
2141	3	23	30	0	28	1095	0	1	0	0
2142	1	2	1	0	8	209	0	1	1	0
2142	1	4	18	0	28	1095	0	1	0	0
2142	3	24	23	0	4	105	0	1	1	0
2142	3	20	29	0	28	1095	1	0	0	0
2142	4	24	23	0	4	225	0	1	1	1
2143	3	26	16	0	8	209	0	1	0	0
2143	3	30	25	0	4	105	0	1	1	0
2143	4	26	16	0	8	209	0	1	0	1
2143	4	30	25	0	4	105	0	1	1	1
2144	1	8	17	0	8	437	0	1	1	0
2144	3	16	17	0	6	101	0	1	1	0
2144	3	23	30	0	28	1095	1	0	0	0
2144	4	17	14	0	6	153	0	1	1	1
2144	4	16	17	0	6	153	0	1	1	1
2145	1	1	12	0	28	1095	0	1	0	0
2145	1	6	23	0	8	209	0	1	1	0
2145	3	17	14	0	6	101	0	1	0	0
2145	3	16	17	0	6	101	0	1	0	0
2145	3	28	26	0	10	173	0	1	1	0
2146	1	15	13	0	28	1095	1	0	0	0
2146	1	3	14	0	8	137	0	1	1	0
2146	2	3	14	0	8	209	0	1	1	1
2146	2	13	16	0	8	209	0	1	1	1
2146	3	27	24	0	8	437	0	1	1	0
2147	1	12	4	0	12	201	0	1	1	0
2147	1	13	16	0	8	137	0	1	0	0
2147	1	9	26	0	8	137	0	1	1	0
2147	3	29	3	0	10	261	0	1	1	0
2147	3	30	25	0	4	105	0	1	1	0
2148	1	10	3	0	8	209	0	1	1	0
2148	1	3	14	0	8	209	0	1	0	0
2148	3	18	2	0	10	261	0	1	1	0
2148	3	17	14	0	6	153	0	1	1	0
2149	1	4	18	0	28	1095	1	0	1	0
2149	1	7	25	0	8	137	0	1	1	0
2149	3	24	23	0	4	105	0	1	0	0
2149	3	20	29	0	28	1095	2	0	1	0
2150	3	23	30	0	28	2292	0	1	1	0
2151	1	13	16	0	8	209	0	1	0	0
2151	1	11	24	0	12	301	0	1	1	0
2151	3	25	4	0	8	209	0	1	1	0
2151	3	23	30	0	28	1095	2	0	1	0
2152	1	14	2	0	6	153	0	1	1	0
2152	1	7	25	0	8	209	0	1	0	0
2152	3	20	29	0	28	2292	0	1	0	0
2153	1	14	2	0	6	153	0	1	0	0
2153	1	15	13	0	28	1095	2	0	1	0
2153	3	28	26	0	10	549	0	1	1	0
2154	1	15	13	0	28	1095	0	1	1	0
2154	1	5	15	0	6	153	0	1	1	0
2155	1	1	12	0	28	2292	0	1	0	0
2155	3	17	14	0	6	325	0	1	1	0
2156	1	10	3	0	8	209	0	1	1	0
