% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
2245	1	15	13	0	28	549	0	1	0
2245	2	12	4	0	12	301	0	1	1
2245	2	15	13	0	28	1095	0	1	1
2245	3	24	23	0	4	105	0	1	0
2245	3	25	4	0	8	209	0	1	0
2246	1	7	25	0	8	437	0	1	0
2246	2	7	25	0	8	437	0	1	1
2246	3	21	15	0	10	549	0	1	0
2246	4	21	15	0	10	549	0	1	1
2247	1	9	26	0	8	437	0	1	0
2247	2	9	26	0	8	437	0	1	1
2247	3	17	14	0	6	153	0	1	0
2247	3	20	29	0	28	1095	0	1	0
2247	4	17	14	0	6	153	0	1	1
2247	4	20	29	0	28	1095	0	1	1
2248	1	15	13	0	28	1095	0	0	0
2248	3	17	14	0	6	153	0	1	0
2248	3	26	16	0	8	209	0	1	0
2248	4	17	14	0	6	153	0	1	1
2248	4	26	16	0	8	209	0	1	1
2249	1	8	17	0	8	437	0	1	0
2249	2	8	17	0	8	437	0	1	1
2249	3	22	28	0	28	1095	0	1	0
2249	3	23	30	0	28	1095	0	1	0
2249	4	22	28	0	28	1095	0	1	1
2249	4	23	30	0	28	1095	0	1	1
2250	1	12	4	0	12	621	0	1	0
2250	2	12	4	0	12	621	0	1	1
2250	3	28	26	0	10	549	0	1	0
2250	4	28	26	0	10	549	0	1	1
2251	1	4	18	0	28	2292	0	0	0
2251	2	10	3	0	6	153	0	1	1
2251	2	4	18	0	28	1095	0	1	1
2251	3	27	24	0	8	437	0	1	0
2251	4	27	24	0	8	437	0	1	1
2252	1	4	18	0	28	749	0	1	0
2252	1	6	23	0	8	137	0	1	0
2252	1	10	3	0	6	101	0	1	0
2252	2	6	23	0	8	437	0	1	1
2252	3	16	17	0	6	153	0	1	0
2252	3	20	29	0	28	1095	0	1	0
2252	4	16	17	0	6	153	0	1	1
2252	4	20	29	0	28	1095	0	1	1
2253	1	13	16	0	8	437	0	1	0
2253	2	13	16	0	8	437	0	1	1
2253	3	25	4	0	8	437	0	1	0
2253	4	25	4	0	8	437	0	1	1
2254	1	1	12	0	28	2292	0	1	0
2254	2	1	12	0	28	2292	0	1	1
2254	3	19	1	0	4	105	0	1	0
2254	3	29	3	0	10	261	0	1	0
2254	4	19	1	0	4	105	0	1	1
2254	4	29	3	0	10	261	0	1	1
2255	1	2	1	0	8	209	0	1	0
2255	1	11	24	0	12	301	0	1	0
2255	2	2	1	0	8	209	0	1	1
2255	2	11	24	0	12	301	0	1	1
2256	1	15	13	0	28	2292	0	1	0
2256	2	15	13	0	28	2292	0	1	1
2256	3	22	28	0	28	1095	0	0	0
2256	3	23	30	0	28	1095	0	0	0
2259	1	13	16	0	8	209	0	1	0
2259	1	15	13	0	28	1095	0	1	0
2259	2	15	13	0	28	1095	0	1	1
2259	2	13	16	0	8	209	0	1	1
2259	3	22	28	0	28	1095	0	1	0
2259	3	26	16	0	8	209	0	1	0
2259	4	26	16	0	8	209	0	1	1
2259	4	22	28	0	28	1095	0	1	1
2260	1	12	4	0	12	621	0	1	0
2260	2	12	4	0	12	621	0	1	1
2260	3	17	14	0	6	325	0	1	0
2260	4	17	14	0	6	325	0	1	1
2261	1	1	12	0	28	2292	0	0	0
2261	2	5	15	0	4	225	0	1	1
2261	3	24	23	0	4	225	0	1	0
2261	4	24	23	0	4	225	0	1	1
2262	1	5	15	0	4	105	0	1	0
2262	1	12	4	0	12	301	0	1	0
2262	2	12	4	0	12	621	0	1	1
2263	1	15	13	0	28	2292	0	0	0
2263	2	9	26	0	8	437	0	1	1
2263	3	22	28	0	28	1095	0	0	0
2263	3	23	30	0	28	1095	0	0	0
2263	4	18	2	0	10	261	0	1	1
2263	4	30	25	0	4	105	0	1	1
2264	1	3	14	0	8	137	0	1	0
2264	1	9	26	0	8	137	0	1	0
2264	1	14	2	0	6	101	0	1	0
2264	2	14	2	0	6	153	0	1	1
2264	2	3	14	0	8	209	0	1	1
2264	3	18	2	0	10	129	0	1	0
2264	3	25	4	0	8	101	0	1	0
2264	3	26	16	0	8	101	0	1	0
2264	3	30	25	0	4	51	0	1	0
2264	4	25	4	0	8	209	0	1	1
2264	4	26	16	0	8	209	0	1	1
2265	1	4	18	0	28	1095	0	1	0
2265	1	10	3	0	6	153	0	1	0
2265	2	10	3	0	6	153	0	1	1
2265	2	4	18	0	28	1095	0	1	1
2265	3	17	14	0	6	153	0	1	0
2265	3	23	30	0	28	1095	0	1	0
2265	4	17	14	0	6	153	0	1	1
2265	4	23	30	0	28	1095	0	1	1
2266	1	6	23	0	8	437	0	1	0
2266	2	6	23	0	8	437	0	1	1
2266	3	20	29	0	28	1095	0	1	0
2266	3	28	26	0	10	261	0	1	0
2266	4	28	26	0	10	261	0	1	1
2266	4	20	29	0	28	1095	0	1	1
2267	1	13	16	0	8	437	0	1	0
2267	2	13	16	0	8	437	0	1	1
2267	3	19	1	0	4	225	0	1	0
2267	4	19	1	0	4	225	0	1	1
2268	1	1	12	0	28	2292	0	0	0
2269	1	1	12	0	28	2292	0	1	0
2269	2	1	12	0	28	2292	0	1	1
2270	1	15	13	0	28	2292	0	0	0
2270	2	2	1	0	8	437	0	1	1
2270	3	27	24	0	8	437	0	1	0
2270	4	27	24	0	8	437	0	1	1
2271	1	2	1	0	8	437	0	1	0
2272	1	1	12	0	28	1095	0	1	0
2272	1	15	13	0	28	1095	0	1	0
2272	2	1	12	0	28	1095	0	1	1
2272	2	15	13	0	28	1095	0	1	1
2272	3	19	1	0	4	69	0	1	0
2272	3	23	30	0	28	1095	0	0	0
2272	4	19	1	0	4	105	0	1	1
2272	4	26	16	0	8	209	0	1	1
2273	1	11	24	0	12	621	0	1	0
2273	2	11	24	0	12	621	0	1	1
2273	3	20	29	0	28	1095	0	0	0
2273	3	26	16	0	8	137	0	1	0
2273	4	21	15	0	10	549	0	1	1
2274	1	9	26	0	8	437	0	1	0
2274	2	9	26	0	8	437	0	1	1
2274	3	21	15	0	10	549	0	1	0
2275	1	7	25	0	8	437	0	1	0
2275	2	7	25	0	8	437	0	1	1
2275	3	18	2	0	10	549	0	1	0
2275	4	18	2	0	10	549	0	1	1
2276	1	14	2	0	6	325	0	1	0
2276	2	14	2	0	6	325	0	1	1
2276	3	29	3	0	10	549	0	1	0
2276	4	29	3	0	10	549	0	1	1
2277	1	15	13	0	28	2292	0	0	0
2277	2	15	13	0	28	1095	0	1	1
2277	2	13	16	0	8	209	0	1	1
2277	3	24	23	0	4	225	0	1	0
2277	4	24	23	0	4	225	0	1	1
2278	1	7	25	0	8	101	0	1	0
2278	1	12	4	0	12	149	0	1	0
2278	1	13	16	0	8	101	0	1	0
2278	1	15	13	0	28	549	0	1	0
2278	2	12	4	0	12	301	0	1	1
2278	2	7	25	0	8	209	0	1	1
2278	3	30	25	0	4	225	0	1	0
2278	4	30	25	0	4	225	0	1	1
2279	1	7	25	0	8	437	0	1	0
2279	3	17	14	0	6	153	0	1	0
2279	3	20	29	0	28	1095	0	1	0
2279	4	17	14	0	6	153	0	1	1
2279	4	20	29	0	28	1095	0	1	1
2280	1	3	14	0	8	437	0	1	0
2280	2	3	14	0	8	437	0	1	1
2280	3	20	29	0	28	1095	0	0	0
2280	3	26	16	0	8	137	0	1	0
2280	4	17	14	0	6	153	0	1	1
2280	4	26	16	0	8	209	0	1	1
2281	1	4	18	0	28	1095	0	1	0
2281	1	12	4	0	12	301	0	1	0
2281	2	12	4	0	12	301	0	1	1
2281	2	4	18	0	28	1095	0	1	1
2281	3	17	14	0	6	101	0	1	0
2281	3	23	30	0	28	749	0	1	0
2281	3	28	26	0	8	137	0	1	0
2281	4	28	26	0	8	209	0	1	1
2281	4	23	30	0	28	1095	0	1	1
2282	1	2	1	0	8	437	0	1	0
2282	2	2	1	0	8	437	0	1	1
2282	3	22	28	0	28	2292	0	1	0
2282	4	22	28	0	28	2292	0	1	1
2283	1	5	15	0	4	105	0	1	0
2283	1	10	3	0	6	153	0	1	0
2283	2	10	3	0	6	153	0	1	1
2283	2	5	15	0	4	105	0	1	1
2283	3	16	17	0	6	325	0	1	0
2283	4	16	17	0	6	325	0	1	1
2284	1	8	17	0	8	437	0	1	0
2284	2	8	17	0	8	437	0	1	1
2284	3	16	17	0	6	325	0	1	0
2284	4	16	17	0	6	325	0	1	1
2285	1	6	23	0	8	209	0	1	0
2285	1	11	24	0	12	301	0	1	0
2285	2	6	23	0	8	209	0	1	1
2285	2	11	24	0	12	301	0	1	1
2285	3	26	16	0	8	437	0	1	0
2285	4	26	16	0	8	437	0	1	1
2286	1	13	16	0	8	437	0	1	0
2286	2	13	16	0	8	437	0	1	1
2286	3	27	24	0	8	437	0	1	0
2286	4	27	24	0	8	437	0	1	1
2287	1	15	13	0	28	2292	0	1	0
2287	2	15	13	0	28	2292	0	1	1
2288	1	4	18	0	28	1095	0	0	0
2288	3	29	3	0	10	549	0	1	0
2288	4	29	3	0	10	549	0	1	1
2289	3	22	28	0	28	2292	0	0	0
2289	4	19	1	0	4	225	0	1	1
2290	1	1	12	0	28	2292	0	1	0
2290	2	1	12	0	28	2292	0	1	1
2290	3	19	1	0	4	225	0	1	0
2291	1	13	16	0	8	437	0	1	0
2291	2	13	16	0	8	437	0	1	1
2291	3	21	15	0	10	261	0	1	0
2291	3	24	23	0	4	105	0	1	0
2291	4	21	15	0	10	261	0	1	1
2291	4	24	23	0	4	105	0	1	1
2292	1	9	26	0	8	209	0	1	0
2292	1	14	2	0	6	153	0	1	0
2292	2	14	2	0	6	153	0	1	1
2292	2	9	26	0	8	209	0	1	1
2292	3	20	29	0	28	2292	0	1	0
2292	4	20	29	0	28	2292	0	1	1
2293	1	15	13	0	28	2292	0	1	0
2293	2	15	13	0	28	2292	0	1	1
2293	3	22	28	0	28	2292	0	1	0
2293	4	22	28	0	28	2292	0	1	1
2294	1	7	25	0	8	437	0	1	0
2294	2	7	25	0	8	437	0	1	1
2294	3	17	14	0	6	325	0	1	0
2294	4	17	14	0	6	325	0	1	1
2295	3	25	4	0	8	437	0	1	0
2295	4	25	4	0	8	437	0	1	1
2296	1	2	1	0	8	209	0	1	0
2296	1	12	4	0	12	301	0	1	0
2296	2	2	1	0	8	209	0	1	1
2296	2	12	4	0	12	301	0	1	1
2296	3	24	23	0	4	105	0	1	0
2296	3	29	3	0	10	261	0	1	0
2296	4	29	3	0	10	261	0	1	1
2296	4	24	23	0	4	105	0	1	1
2297	1	9	26	0	8	437	0	1	0
2297	2	9	26	0	8	437	0	1	1
2297	3	28	26	0	8	437	0	1	0
2297	4	28	26	0	8	437	0	1	1
2298	1	3	14	0	8	437	0	1	0
2298	2	3	14	0	8	437	0	1	1
2298	3	17	14	0	6	325	0	1	0
2298	4	17	14	0	6	325	0	1	1
2299	1	4	18	0	28	2292	0	1	0
2299	2	4	18	0	28	2292	0	1	1
2299	3	20	29	0	28	2292	0	0	0
2299	4	26	16	0	8	209	0	1	1
2299	4	23	30	0	28	1095	0	1	1
2300	1	6	23	0	8	437	0	1	0
2300	2	6	23	0	8	437	0	1	1
2300	3	16	17	0	6	101	0	1	0
2300	3	23	30	0	28	749	0	1	0
2300	3	26	16	0	8	137	0	1	0
2300	4	16	17	0	6	325	0	1	1
2301	1	13	16	0	8	437	0	1	0
2301	2	13	16	0	8	437	0	1	1
2301	3	26	16	0	8	437	0	1	0
2301	4	26	16	0	8	437	0	1	1
2302	1	2	1	0	8	209	0	1	0
2302	1	10	3	0	6	153	0	1	0
2302	2	2	1	0	8	209	0	1	1
2302	2	10	3	0	6	153	0	1	1
2302	3	19	1	0	4	225	0	1	0
2302	4	19	1	0	4	225	0	1	1
2303	3	30	25	0	4	225	0	1	0
2303	4	30	25	0	4	225	0	1	1
2304	1	11	24	0	12	621	0	1	0
2304	2	11	24	0	12	621	0	1	1
2304	3	24	23	0	4	225	0	1	0
2304	4	24	23	0	4	225	0	1	1
2305	1	11	24	0	12	621	0	1	0
2305	2	11	24	0	12	621	0	1	1
2305	3	27	24	0	8	437	0	1	0
2305	4	27	24	0	8	437	0	1	1
2306	1	4	18	0	28	2292	0	0	0
2306	3	20	29	0	28	2292	0	0	0
2307	1	14	2	0	6	325	0	1	0
2307	2	14	2	0	6	325	0	1	1
2307	3	18	2	0	10	549	0	1	0
2307	4	18	2	0	10	549	0	1	1
2309	1	15	13	0	28	2292	0	1	0
2309	2	15	13	0	28	2292	0	1	1
2309	3	20	29	0	28	1095	0	1	0
2309	3	27	24	0	8	209	0	1	0
2309	4	27	24	0	8	209	0	1	1
2309	4	20	29	0	28	1095	0	1	1
2310	1	15	13	0	28	2292	0	1	0
2310	2	15	13	0	28	2292	0	1	1
2310	3	17	14	0	6	153	0	1	0
2310	3	25	4	0	8	209	0	1	0
2310	4	25	4	0	8	209	0	1	1
2310	4	17	14	0	6	153	0	1	1
2311	1	13	16	0	8	437	0	1	0
2311	2	13	16	0	8	437	0	1	1
2312	1	6	23	0	8	209	0	1	0
2312	1	10	3	0	6	153	0	1	0
2312	2	10	3	0	6	153	0	1	1
2312	2	6	23	0	8	209	0	1	1
2313	1	4	18	0	28	2292	0	0	0
2313	2	1	12	0	28	2292	0	1	1
2313	3	23	30	0	28	2292	0	1	0
2313	4	23	30	0	28	2292	0	1	1
2314	1	1	12	0	28	1095	0	1	0
2314	1	9	26	0	8	209	0	1	0
2314	2	9	26	0	8	437	0	1	1
2314	3	28	26	0	8	437	0	1	0
2314	4	28	26	0	8	437	0	1	1
2315	1	5	15	0	4	105	0	1	0
2315	1	7	25	0	8	209	0	1	0
2315	2	5	15	0	4	105	0	1	1
2315	2	7	25	0	8	209	0	1	1
2316	1	15	13	0	28	2292	0	0	0
2316	2	3	14	0	8	209	0	1	1
2316	2	13	16	0	8	209	0	1	1
2316	3	20	29	0	28	1095	0	0	0
2316	3	26	16	0	8	209	0	1	0
2316	4	26	16	0	8	437	0	1	1
2317	1	2	1	0	8	137	0	1	0
2317	1	3	14	0	8	137	0	1	0
2317	1	13	16	0	8	137	0	1	0
2317	2	2	1	0	8	437	0	1	1
2318	1	4	18	0	28	2292	0	1	0
2318	2	4	18	0	28	2292	0	1	1
2318	3	30	25	0	4	225	0	1	0
2318	4	30	25	0	4	225	0	1	1
2319	1	8	17	0	8	437	0	1	0
2319	2	8	17	0	8	437	0	1	1
2320	1	11	24	0	12	621	0	1	0
2320	2	11	24	0	12	621	0	1	1
2320	3	23	30	0	28	2292	0	0	0
2320	4	21	15	0	10	261	0	1	1
2320	4	24	23	0	4	105	0	1	1
2321	1	7	25	0	8	209	0	1	0
2321	1	15	13	0	28	1095	0	1	0
2321	2	15	13	0	28	1095	0	1	1
2321	2	7	25	0	8	209	0	1	1
2321	3	21	15	0	10	173	0	1	0
2321	3	24	23	0	4	69	0	1	0
2321	3	27	24	0	8	137	0	1	0
2321	4	27	24	0	8	437	0	1	1
2322	3	22	28	0	28	2292	0	1	0
2322	4	22	28	0	28	2292	0	1	1
2323	1	15	13	0	28	2292	0	0	0
2323	2	13	16	0	8	209	0	1	1
2323	2	9	26	0	8	209	0	1	1
2323	3	26	16	0	8	209	0	1	0
2323	3	27	24	0	8	209	0	1	0
2323	4	26	16	0	8	209	0	1	1
2323	4	27	24	0	8	209	0	1	1
2324	1	9	26	0	8	101	0	1	0
2324	1	12	4	0	12	149	0	1	0
2324	1	13	16	0	8	101	0	1	0
2324	1	15	13	0	28	549	0	1	0
2324	2	12	4	0	12	301	0	1	1
2324	2	15	13	0	28	1095	0	1	1
2324	3	25	4	0	8	437	0	1	0
2324	4	25	4	0	8	437	0	1	1
2325	1	4	18	0	28	2292	0	0	0
2325	2	12	4	0	12	621	0	1	1
2325	3	20	29	0	28	2292	0	1	0
2325	4	20	29	0	28	2292	0	1	1
2326	1	3	14	0	8	209	0	1	0
2326	1	12	4	0	12	301	0	1	0
2326	2	3	14	0	8	437	0	1	1
2326	3	16	17	0	6	153	0	1	0
2326	3	17	14	0	6	153	0	1	0
2326	4	16	17	0	6	153	0	1	1
2326	4	17	14	0	6	153	0	1	1
2327	3	23	30	0	28	2292	0	0	0
2327	4	28	26	0	8	437	0	1	1
2328	1	13	16	0	8	137	0	1	0
2328	1	15	13	0	28	1095	0	0	0
2328	2	13	16	0	8	209	0	1	1
2328	2	11	24	0	12	301	0	1	1
2328	3	22	28	0	28	749	0	1	0
2328	3	24	23	0	4	69	0	1	0
2328	3	28	26	0	8	137	0	1	0
2328	4	24	23	0	4	105	0	1	1
2328	4	22	28	0	28	1095	0	1	1
2329	1	6	23	0	8	137	0	1	0
2329	1	10	3	0	8	137	0	1	0
2329	1	11	24	0	12	201	0	1	0
2329	2	10	3	0	8	209	0	1	1
2329	2	6	23	0	8	209	0	1	1
2329	3	16	17	0	6	325	0	1	0
2329	4	16	17	0	6	325	0	1	1
2330	1	15	13	0	28	2292	0	1	0
2330	2	15	13	0	28	2292	0	1	1
2330	3	19	1	0	4	225	0	1	0
2330	4	19	1	0	4	225	0	1	1
2331	1	1	12	0	28	749	0	1	0
2331	1	5	15	0	4	69	0	1	0
2331	1	15	13	0	28	549	0	0	0
2331	2	1	12	0	28	1095	0	1	1
2331	2	5	15	0	4	105	0	1	1
2331	3	23	30	0	28	1095	0	1	0
2331	3	29	3	0	10	261	0	1	0
2331	4	29	3	0	10	261	0	1	1
2331	4	23	30	0	28	1095	0	1	1
2332	1	13	16	0	8	437	0	1	0
2332	2	13	16	0	8	437	0	1	1
2332	3	20	29	0	28	2292	0	0	0
2332	4	26	16	0	8	437	0	1	1
2333	1	9	26	0	8	209	0	1	0
2333	1	12	4	0	12	301	0	1	0
2333	2	12	4	0	12	301	0	1	1
2333	2	9	26	0	8	209	0	1	1
2333	3	21	15	0	10	261	0	1	0
2333	3	26	16	0	8	209	0	1	0
2333	4	21	15	0	10	549	0	1	1
2334	1	15	13	0	28	2292	0	1	0
2334	2	15	13	0	28	2292	0	1	1
2334	3	23	30	0	28	1095	0	1	0
2334	3	30	25	0	4	105	0	1	0
2334	4	30	25	0	4	105	0	1	1
2334	4	23	30	0	28	1095	0	1	1
2335	1	12	4	0	12	621	0	1	0
2335	2	12	4	0	12	621	0	1	1
2337	1	15	13	0	28	2292	0	0	0
2337	2	13	16	0	8	437	0	1	1
2337	3	20	29	0	28	1095	0	1	0
2337	3	25	4	0	8	209	0	1	0
2337	4	25	4	0	8	209	0	1	1
2337	4	20	29	0	28	1095	0	1	1
2338	1	1	12	0	28	749	0	0	0
2338	1	13	16	0	8	101	0	1	0
2338	1	15	13	0	28	549	0	0	0
2338	2	3	14	0	8	437	0	1	1
2338	3	23	30	0	28	1095	0	0	0
2339	1	3	14	0	8	209	0	1	0
2339	1	11	24	0	12	301	0	1	0
2339	2	11	24	0	12	621	0	1	1
2339	3	20	29	0	28	2292	0	0	0
2339	4	17	14	0	6	153	0	1	1
2339	4	24	23	0	4	105	0	1	1
2340	1	5	15	0	4	105	0	1	0
2340	1	10	3	0	8	209	0	1	0
2340	2	10	3	0	8	209	0	1	1
2340	2	5	15	0	4	105	0	1	1
2340	3	17	14	0	6	101	0	1	0
2340	3	24	23	0	4	69	0	1	0
2340	3	27	24	0	8	137	0	1	0
2340	4	27	24	0	8	437	0	1	1
2341	1	15	13	0	28	2292	0	0	0
2341	2	15	13	0	28	2292	0	1	1
2341	3	28	26	0	8	437	0	1	0
2341	4	28	26	0	8	437	0	1	1
2342	1	9	26	0	8	209	0	1	0
2342	1	15	13	0	28	1095	0	1	0
2342	2	9	26	0	8	437	0	1	1
2342	3	19	1	0	4	225	0	1	0
2342	4	19	1	0	4	225	0	1	1
2343	1	15	13	0	28	2292	0	1	0
2343	2	15	13	0	28	2292	0	1	1
2344	1	15	13	0	28	2292	0	0	0
2344	2	12	4	0	12	301	0	1	1
2344	2	13	16	0	8	209	0	1	1
2344	3	20	29	0	28	1095	0	0	0
2344	3	29	3	0	10	173	0	1	0
2344	4	29	3	0	10	261	0	1	1
2344	4	26	16	0	8	209	0	1	1
2345	1	1	12	0	28	749	0	0	0
2345	1	12	4	0	12	201	0	1	0
2345	1	13	16	0	8	137	0	1	0
2345	2	12	4	0	12	621	0	1	1
2345	3	23	30	0	28	1095	0	0	0
2345	3	26	16	0	8	209	0	1	0
2345	4	26	16	0	8	437	0	1	1
2346	1	6	23	0	8	437	0	1	0
2346	2	6	23	0	8	437	0	1	1
2346	3	19	1	0	4	105	0	1	0
2346	3	30	25	0	4	105	0	1	0
2346	4	19	1	0	4	105	0	1	1
2346	4	30	25	0	4	105	0	1	1
2347	1	9	26	0	8	209	0	1	0
2347	1	13	16	0	8	209	0	1	0
2347	2	13	16	0	8	209	0	1	1
2347	2	9	26	0	8	209	0	1	1
2347	3	23	30	0	28	1095	0	1	0
2347	3	29	3	0	10	261	0	1	0
2347	4	29	3	0	10	261	0	1	1
2347	4	23	30	0	28	1095	0	1	1
2348	1	15	13	0	28	2292	0	0	0
2348	2	4	18	0	28	2292	0	1	1
2348	3	21	15	0	10	261	0	1	0
2348	3	24	23	0	4	105	0	1	0
2348	4	21	15	0	10	261	0	1	1
2348	4	24	23	0	4	105	0	1	1
2349	1	1	12	0	28	749	0	1	0
2349	1	4	18	0	28	749	0	1	0
2349	1	7	25	0	8	137	0	1	0
2349	2	1	12	0	28	1095	0	1	1
2349	2	7	25	0	8	209	0	1	1
2350	3	20	29	0	28	2292	0	1	0
2350	4	20	29	0	28	2292	0	1	1
2351	1	3	14	0	8	437	0	1	0
2351	2	3	14	0	8	437	0	1	1
2352	1	7	25	0	8	209	0	1	0
2352	1	11	24	0	12	301	0	1	0
2352	2	7	25	0	8	209	0	1	1
2352	2	11	24	0	12	301	0	1	1
2352	3	28	26	0	10	549	0	1	0
2352	4	28	26	0	10	549	0	1	1
2353	1	10	3	0	8	437	0	1	0
2353	2	10	3	0	8	437	0	1	1
2353	3	24	23	0	4	225	0	1	0
2353	4	24	23	0	4	225	0	1	1
2354	1	8	17	0	8	437	0	1	0
2354	2	8	17	0	8	437	0	1	1
2355	1	5	15	0	4	105	0	1	0
2355	1	15	13	0	28	1095	0	1	0
2355	2	4	18	0	28	2292	0	0	1
2355	3	25	4	0	8	437	0	1	0
2355	4	25	4	0	8	437	0	1	1
2356	1	11	24	0	12	301	0	1	0
2356	1	13	16	0	8	209	0	1	0
2356	2	15	13	0	28	549	0	1	1
2356	2	5	15	0	4	51	0	1	1
2356	2	13	16	0	8	101	0	1	1
2356	2	11	24	0	12	149	0	1	1
2356	3	22	28	0	28	1095	0	1	0
2356	3	27	24	0	8	209	0	1	0
2356	4	27	24	0	8	209	0	1	1
2356	4	22	28	0	28	1095	0	1	1
2357	1	6	23	0	8	209	0	1	0
2357	1	14	2	0	6	153	0	1	0
2357	2	14	2	0	6	153	0	1	1
2357	2	6	23	0	8	209	0	1	1
2357	3	16	17	0	4	105	0	1	0
2357	3	26	16	0	8	209	0	1	0
2357	4	16	17	0	4	105	0	1	1
2357	4	26	16	0	8	209	0	1	1
2358	1	12	4	0	12	621	0	1	0
2358	2	12	4	0	12	621	0	1	1
2358	3	16	17	0	4	69	0	1	0
2358	3	21	15	0	10	173	0	1	0
2358	3	27	24	0	8	137	0	1	0
2358	4	16	17	0	4	69	0	1	1
2358	4	21	15	0	10	173	0	1	1
2358	4	27	24	0	8	137	0	1	1
2359	1	15	13	0	28	2292	0	1	0
2359	2	15	13	0	28	2292	0	1	1
2359	3	30	25	0	4	225	0	1	0
2359	4	30	25	0	4	225	0	1	1
2360	1	4	18	0	28	2292	0	1	0
2360	2	4	18	0	28	2292	0	1	1
2360	3	29	3	0	10	549	0	1	0
2360	4	29	3	0	10	549	0	1	1
2361	1	9	26	0	8	209	0	1	0
2361	1	12	4	0	12	301	0	1	0
2361	2	12	4	0	12	301	0	1	1
2361	2	9	26	0	8	209	0	1	1
2361	3	18	2	0	10	261	0	1	0
2361	3	19	1	0	4	105	0	1	0
2361	4	18	2	0	10	261	0	1	1
2361	4	19	1	0	4	105	0	1	1
2362	1	3	14	0	8	209	0	1	0
2362	1	15	13	0	28	1095	0	0	0
2362	2	3	14	0	8	437	0	1	1
2362	3	23	30	0	28	2292	0	1	0
2362	4	23	30	0	28	2292	0	1	1
2363	3	22	28	0	28	1095	0	0	0
2363	3	25	4	0	8	209	0	1	0
2363	4	25	4	0	8	437	0	1	1
2364	1	10	3	0	8	209	0	1	0
2364	1	13	16	0	8	209	0	1	0
2364	2	10	3	0	8	209	0	1	1
2364	2	13	16	0	8	209	0	1	1
2364	3	20	29	0	28	2292	0	1	0
2364	4	20	29	0	28	2292	0	1	1
2365	1	15	13	0	28	2292	0	1	0
2365	2	15	13	0	28	2292	0	1	1
2365	3	28	26	0	10	549	0	1	0
2365	4	28	26	0	10	549	0	1	1
2366	1	15	13	0	28	2292	0	0	0
2366	3	16	17	0	4	225	0	1	0
2366	4	16	17	0	4	225	0	1	1
2367	1	4	18	0	28	2292	0	0	0
2367	2	7	25	0	8	437	0	1	1
2367	3	19	1	0	4	225	0	1	0
2367	4	19	1	0	4	225	0	1	1
2368	1	1	12	0	28	1095	0	1	0
2368	1	7	25	0	8	209	0	1	0
2368	2	1	12	0	28	2292	0	1	1
2369	1	5	15	0	4	69	0	1	0
2369	1	15	13	0	28	1095	0	0	0
2369	2	5	15	0	4	105	0	1	1
2369	2	13	16	0	8	209	0	1	1
2369	3	23	30	0	28	2292	0	0	0
2370	1	11	24	0	12	201	0	1	0
2370	1	13	16	0	8	137	0	1	0
2370	1	14	2	0	6	101	0	1	0
2370	2	14	2	0	6	153	0	1	1
2370	2	11	24	0	12	301	0	1	1
2370	3	26	16	0	8	437	0	1	0
2370	4	26	16	0	8	437	0	1	1
2371	1	6	23	0	8	209	0	1	0
2371	1	12	4	0	12	301	0	1	0
2371	2	12	4	0	12	301	0	1	1
2371	2	6	23	0	8	209	0	1	1
2371	3	20	29	0	28	2292	0	0	0
2371	4	21	15	0	10	549	0	1	1
2372	3	21	15	0	10	173	0	1	0
2372	3	29	3	0	10	173	0	1	0
2372	3	30	25	0	4	69	0	1	0
2372	4	29	3	0	10	261	0	1	1
2372	4	30	25	0	4	105	0	1	1
2373	1	15	13	0	28	2292	0	0	0
2373	2	2	1	0	8	209	0	1	1
2373	2	15	13	0	28	1095	0	1	1
2373	3	26	16	0	8	437	0	1	0
2373	4	26	16	0	8	437	0	1	1
2374	1	2	1	0	8	137	0	1	0
2374	1	12	4	0	12	201	0	1	0
2374	1	15	13	0	28	749	0	1	0
2374	2	12	4	0	12	621	0	1	1
2374	3	17	14	0	6	325	0	1	0
2374	4	17	14	0	6	325	0	1	1
2375	3	27	24	0	8	437	0	1	0
2375	4	27	24	0	8	437	0	1	1
2376	3	23	30	0	28	2292	0	0	0
2376	4	18	2	0	10	261	0	1	1
2376	4	27	24	0	8	209	0	1	1
2377	1	9	26	0	8	209	0	1	0
2377	1	13	16	0	8	209	0	1	0
2377	2	13	16	0	8	209	0	1	1
2377	2	9	26	0	8	209	0	1	1
2377	3	18	2	0	10	261	0	1	0
2377	3	27	24	0	8	209	0	1	0
2378	1	3	14	0	8	437	0	1	0
2378	2	3	14	0	8	437	0	1	1
2378	3	20	29	0	28	2292	0	0	0
2378	4	25	4	0	8	209	0	1	1
2378	4	23	30	0	28	1095	0	1	1
2379	1	11	24	0	12	621	0	1	0
2379	2	11	24	0	12	621	0	1	1
2379	3	20	29	0	28	549	0	1	0
2379	3	21	15	0	10	129	0	1	0
2379	3	23	30	0	28	549	0	1	0
2379	3	25	4	0	8	101	0	1	0
2379	4	21	15	0	10	261	0	1	1
2379	4	20	29	0	28	1095	0	1	1
2381	1	1	12	0	28	1095	0	1	0
2381	1	7	25	0	8	209	0	1	0
2381	2	1	12	0	28	1095	0	1	1
2381	2	7	25	0	8	209	0	1	1
2381	3	24	23	0	4	225	0	1	0
2381	4	24	23	0	4	225	0	1	1
