% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.592	3	21	160	3	15	14	775	0	0	1
1.593	1	4	160	4	18	12	597	0	0	0
1.593	1	10	160	4	3	12	597	0	0	1
1.593	3	30	160	4	25	12	597	0	0	0
1.593	3	26	160	4	16	12	597	0	0	1
1.594	1	7	160	5	25	8	421	0	0	0
1.594	1	9	160	5	26	14	775	0	0	1
1.594	3	20	160	5	29	14	775	0	0	0
1.594	3	16	160	5	17	8	421	0	0	1
1.595	1	8	160	6	17	14	775	0	0	0
1.595	1	6	160	6	23	12	597	0	0	1
1.595	3	25	160	6	4	14	775	0	0	0
1.595	3	19	160	6	1	14	775	0	0	1
1.596	1	12	160	7	4	14	775	0	0	0
1.596	1	13	160	7	16	12	597	0	0	1
1.596	3	29	160	7	3	14	775	0	0	0
1.596	3	25	160	7	4	14	775	0	0	1
1.597	1	10	160	8	3	12	597	0	0	0
1.597	1	4	160	8	18	12	597	0	0	1
1.597	3	18	160	8	2	12	597	0	0	0
1.597	3	20	160	8	29	14	775	0	0	1
1.598	1	3	160	9	14	12	597	0	0	0
1.598	1	2	160	9	1	8	421	0	0	1
1.598	3	28	160	9	26	12	597	0	0	0
1.598	3	22	160	9	28	6	309	0	0	1
1.599	1	5	160	10	15	10	469	0	0	0
1.599	1	8	160	10	17	14	775	0	0	1
1.599	3	17	160	10	14	10	469	0	0	0
1.599	3	27	160	10	24	14	775	0	0	1
1.6	1	6	161	1	23	12	597	0	0	0
1.6	1	7	161	1	25	8	421	0	0	1
1.6	3	23	161	1	30	12	597	0	0	0
1.6	3	29	161	1	3	14	775	0	0	1
1.601	1	2	161	2	1	8	421	0	0	0
1.601	1	11	161	2	24	14	775	0	0	1
1.601	3	26	161	2	16	12	597	0	0	0
1.601	3	28	161	2	26	12	597	0	0	1
1.602	1	13	161	3	16	12	597	0	0	0
1.602	1	12	161	3	4	14	775	0	0	1
1.602	3	16	161	3	17	8	421	0	0	0
1.602	3	18	161	3	2	12	597	0	0	1
1.603	1	11	161	4	24	14	775	0	0	0
1.603	1	1	161	4	12	12	597	0	0	1
1.603	3	27	161	4	24	14	775	0	0	0
1.603	3	17	161	4	14	10	469	0	0	1
1.604	1	1	161	5	12	12	597	0	0	0
1.604	1	15	161	5	13	12	597	0	0	1
1.604	3	24	161	5	23	8	421	0	0	0
1.604	3	23	161	5	30	12	597	0	0	1
1.605	1	9	161	6	26	14	775	0	0	0
1.605	1	14	161	6	2	12	597	0	0	1
1.605	3	19	161	6	1	14	775	0	0	0
1.605	3	30	161	6	25	12	597	0	0	1
1.606	1	14	161	7	2	12	597	0	0	0
1.606	1	3	161	7	14	12	597	0	0	1
1.606	3	22	161	7	28	6	309	0	0	0
1.606	3	24	161	7	23	8	421	0	0	1
1.607	1	15	161	8	13	12	597	0	0	0
1.607	1	5	161	8	15	10	469	0	0	1
1.607	3	21	161	8	15	14	775	0	0	0
1.607	3	21	161	8	15	14	775	0	0	1
1.608	1	4	161	9	18	12	597	0	0	0
1.608	1	10	161	9	3	12	597	0	0	1
1.608	3	30	161	9	25	12	597	0	0	0
1.608	3	26	161	9	16	12	597	0	0	1
1.609	1	7	161	10	25	8	421	0	0	0
1.609	1	9	161	10	26	14	775	0	0	1
1.609	3	20	161	10	29	14	775	0	0	0
1.609	3	16	161	10	17	8	421	0	0	1
1.61	1	8	162	1	17	14	775	0	0	0
1.61	1	6	162	1	23	12	597	0	0	1
1.61	3	25	162	1	4	14	775	0	0	0
1.61	3	19	162	1	1	14	775	0	0	1
1.611	1	12	162	2	4	14	775	0	0	0
1.611	1	13	162	2	16	12	597	0	0	1
1.611	3	29	162	2	3	14	775	0	0	0
1.611	3	25	162	2	4	14	775	0	0	1
1.612	1	10	162	3	3	12	597	0	0	0
1.612	1	4	162	3	18	12	597	0	0	1
1.612	3	18	162	3	2	12	597	0	0	0
1.612	3	20	162	3	29	14	775	0	0	1
1.613	1	3	162	4	14	12	597	0	0	0
1.613	1	2	162	4	1	8	421	0	0	1
1.613	3	17	162	4	14	10	469	0	0	0
1.613	3	22	162	4	28	6	309	0	0	1
1.614	1	5	162	5	15	10	469	0	0	0
1.614	1	8	162	5	17	14	775	0	0	1
1.614	3	28	162	5	26	12	597	0	0	0
1.614	3	27	162	5	24	14	775	0	0	1
1.615	1	6	162	6	23	12	597	0	0	0
1.615	1	7	162	6	25	8	421	0	0	1
1.615	3	23	162	6	30	12	597	0	0	0
1.615	3	29	162	6	3	14	775	0	0	1
1.616	1	2	162	7	1	8	421	0	0	0
1.616	1	11	162	7	24	14	775	0	0	1
1.616	3	26	162	7	16	12	597	0	0	0
1.616	3	28	162	7	26	12	597	0	0	1
1.617	1	13	162	8	16	12	597	0	0	0
1.617	1	12	162	8	4	14	775	0	0	1
1.617	3	16	162	8	17	8	421	0	0	0
1.617	3	18	162	8	2	12	597	0	0	1
1.618	1	11	162	9	24	14	775	0	0	0
1.618	1	1	162	9	12	12	597	0	0	1
1.618	3	27	162	9	24	14	775	0	0	0
1.618	3	17	162	9	14	10	469	0	0	1
1.619	1	1	162	10	12	12	597	0	0	0
1.619	1	15	162	10	13	12	597	0	0	1
1.619	3	24	162	10	23	8	421	0	0	0
1.619	3	23	162	10	30	12	597	0	0	1
1.62	1	9	163	1	26	14	775	0	0	0
1.62	1	14	163	1	2	12	597	0	0	1
1.62	3	19	163	1	1	14	775	0	0	0
1.62	3	30	163	1	25	12	597	0	0	1
1.621	1	14	163	2	2	12	597	0	0	0
1.621	1	3	163	2	14	12	597	0	0	1
1.621	3	22	163	2	28	6	309	0	0	0
1.621	3	24	163	2	23	8	421	0	0	1
1.622	1	15	163	3	13	12	597	0	0	0
1.622	1	5	163	3	15	10	469	0	0	1
1.622	3	21	163	3	15	14	775	0	0	0
1.622	3	21	163	3	15	14	775	0	0	1
1.623	1	4	163	4	18	12	597	0	0	0
1.623	1	10	163	4	3	12	597	0	0	1
1.623	3	30	163	4	25	12	597	0	0	0
1.623	3	26	163	4	16	12	597	0	0	1
1.624	1	7	163	5	25	8	421	0	0	0
1.624	1	9	163	5	26	14	775	0	0	1
1.624	3	20	163	5	29	14	775	0	0	0
1.624	3	16	163	5	17	8	421	0	0	1
1.625	1	8	163	6	17	14	775	0	0	0
1.625	1	6	163	6	23	12	597	0	0	1
1.625	3	25	163	6	4	14	775	0	0	0
1.625	3	19	163	6	1	14	775	0	0	1
1.626	1	12	163	7	4	14	775	0	0	0
1.626	1	13	163	7	16	12	597	0	0	1
1.626	3	29	163	7	3	14	775	0	0	0
1.626	3	25	163	7	4	14	775	0	0	1
1.627	1	10	163	8	3	12	597	0	0	0
1.627	1	4	163	8	18	12	597	0	0	1
1.627	3	18	163	8	2	12	597	0	0	0
1.627	3	20	163	8	29	14	775	0	0	1
1.628	1	3	163	9	14	12	597	0	0	0
1.628	1	2	163	9	1	8	421	0	0	1
1.628	3	17	163	9	14	10	469	0	0	0
1.628	3	27	163	9	24	14	775	0	0	1
1.629	1	5	163	10	15	10	469	0	0	0
1.629	1	8	163	10	17	14	775	0	0	1
1.629	3	28	163	10	26	12	597	0	0	0
1.629	3	22	163	10	28	6	309	0	0	1
1.63	1	6	164	1	23	12	597	0	0	0
1.63	1	7	164	1	25	8	421	0	0	1
1.63	3	23	164	1	30	12	597	0	0	0
1.63	3	29	164	1	3	14	775	0	0	1
1.631	1	13	164	2	16	12	597	0	0	0
1.631	1	11	164	2	24	14	775	0	0	1
1.631	3	26	164	2	16	12	597	0	0	0
1.631	3	28	164	2	26	12	597	0	0	1
1.632	1	2	164	3	1	8	421	0	0	0
1.632	1	12	164	3	4	14	775	0	0	1
1.632	3	16	164	3	17	8	421	0	0	0
1.632	3	18	164	3	2	12	597	0	0	1
1.633	1	11	164	4	24	14	775	0	0	0
1.633	1	1	164	4	12	12	597	0	0	1
1.633	3	27	164	4	24	14	775	0	0	0
1.633	3	17	164	4	14	10	469	0	0	1
1.634	1	1	164	5	12	12	597	0	0	0
1.634	1	15	164	5	13	12	597	0	0	1
1.634	3	24	164	5	23	8	421	0	0	0
1.634	3	23	164	5	30	12	597	0	0	1
1.635	1	9	164	6	26	14	775	0	0	0
1.635	1	14	164	6	2	12	597	0	0	1
1.635	3	19	164	6	1	14	775	0	0	0
1.635	3	30	164	6	25	12	597	0	0	1
1.636	1	14	164	7	2	12	597	0	0	0
1.636	1	3	164	7	14	12	597	0	0	1
1.636	3	22	164	7	28	6	309	0	0	0
1.636	3	24	164	7	23	8	421	0	0	1
1.637	1	15	164	8	13	12	597	0	0	0
1.637	1	5	164	8	15	10	469	0	0	1
1.637	3	21	164	8	15	14	775	0	0	0
1.637	3	21	164	8	15	14	775	0	0	1
1.638	1	4	164	9	18	12	597	0	0	0
1.638	1	10	164	9	3	12	597	0	0	1
1.638	3	30	164	9	25	12	597	0	0	0
1.638	3	26	164	9	16	12	597	0	0	1
1.639	1	7	164	10	25	8	421	0	0	0
1.639	1	9	164	10	26	14	775	0	0	1
1.639	3	20	164	10	29	14	775	0	0	0
1.639	3	19	164	10	1	14	775	0	0	1
1.64	1	8	165	1	17	14	775	0	0	0
1.64	1	6	165	1	23	12	597	0	0	1
1.64	3	25	165	1	4	14	775	0	0	0
1.64	3	16	165	1	17	8	421	0	0	1
1.641	1	12	165	2	4	14	775	0	0	0
1.641	1	13	165	2	16	12	597	0	0	1
1.641	3	29	165	2	3	14	775	0	0	0
1.641	3	25	165	2	4	14	775	0	0	1
1.642	1	10	165	3	3	12	597	0	0	0
1.642	1	4	165	3	18	12	597	0	0	1
1.642	3	18	165	3	2	12	597	0	0	0
1.642	3	20	165	3	29	14	775	0	0	1
1.643	1	3	165	4	14	12	597	0	0	0
1.643	1	2	165	4	1	8	421	0	0	1
1.643	3	17	165	4	14	10	469	0	0	0
1.643	3	27	165	4	24	14	775	0	0	1
1.644	1	5	165	5	15	10	469	0	0	0
1.644	1	8	165	5	17	14	775	0	0	1
1.644	3	28	165	5	26	12	597	0	0	0
1.644	3	22	165	5	28	6	309	0	0	1
1.645	1	6	165	6	23	12	597	0	0	0
1.645	1	7	165	6	25	8	421	0	0	1
1.645	3	23	165	6	30	12	597	0	0	0
1.645	3	29	165	6	3	14	775	0	0	1
1.646	1	13	165	7	16	12	597	0	0	0
1.646	1	11	165	7	24	14	775	0	0	1
1.646	3	26	165	7	16	12	597	0	0	0
1.646	3	28	165	7	26	12	597	0	0	1
1.647	1	2	165	8	1	8	421	0	0	0
1.647	1	12	165	8	4	14	775	0	0	1
1.647	3	16	165	8	17	8	421	0	0	0
1.647	3	18	165	8	2	12	597	0	0	1
1.648	1	11	165	9	24	14	775	0	0	0
1.648	1	1	165	9	12	12	597	0	0	1
1.648	3	27	165	9	24	14	775	0	0	0
1.648	3	17	165	9	14	10	469	0	0	1
1.649	1	1	165	10	12	12	597	0	0	0
1.649	1	15	165	10	13	12	597	0	0	1
1.649	3	24	165	10	23	8	421	0	0	0
1.649	3	23	165	10	30	12	597	0	0	1
1.65	1	9	166	1	26	14	775	0	0	0
1.65	1	14	166	1	2	12	597	0	0	1
1.65	3	19	166	1	1	14	775	0	0	0
1.65	3	30	166	1	25	12	597	0	0	1
1.651	1	14	166	2	2	12	597	0	0	0
1.651	1	3	166	2	14	12	597	0	0	1
1.651	3	22	166	2	28	6	309	0	0	0
1.651	3	24	166	2	23	8	421	0	0	1
1.652	1	15	166	3	13	12	597	0	0	0
1.652	1	5	166	3	15	10	469	0	0	1
1.652	3	21	166	3	15	14	775	0	0	0
1.652	3	21	166	3	15	14	775	0	0	1
1.653	1	4	166	4	18	12	597	0	0	0
1.653	1	10	166	4	3	12	597	0	0	1
1.653	3	30	166	4	25	12	597	0	0	0
1.653	3	26	166	4	16	12	597	0	0	1
1.654	1	7	166	5	25	8	421	0	0	0
1.654	1	9	166	5	26	14	775	0	0	1
1.654	3	20	166	5	29	14	775	0	0	0
1.654	3	19	166	5	1	14	775	0	0	1
1.655	1	8	166	6	17	14	775	0	0	0
1.655	1	6	166	6	23	12	597	0	0	1
1.655	3	25	166	6	4	14	775	0	0	0
1.655	3	16	166	6	17	8	421	0	0	1
1.656	1	12	166	7	4	14	775	0	0	0
1.656	1	13	166	7	16	12	597	0	0	1
1.656	3	29	166	7	3	14	775	0	0	0
1.656	3	25	166	7	4	14	775	0	0	1
1.657	1	10	166	8	3	12	597	0	0	0
1.657	1	4	166	8	18	12	597	0	0	1
1.657	3	18	166	8	2	12	597	0	0	0
1.657	3	20	166	8	29	14	775	0	0	1
1.658	1	3	166	9	14	12	597	0	0	0
1.658	1	2	166	9	1	8	421	0	0	1
1.658	3	17	166	9	14	10	469	0	0	0
1.658	3	27	166	9	24	14	775	0	0	1
1.659	1	5	166	10	15	10	469	0	0	0
1.659	1	8	166	10	17	14	775	0	0	1
1.659	3	28	166	10	26	12	597	0	0	0
1.659	3	22	166	10	28	6	309	0	0	1
1.66	1	6	167	1	23	12	597	0	0	0
1.66	1	7	167	1	25	8	421	0	0	1
1.66	3	23	167	1	30	12	597	0	0	0
1.66	3	29	167	1	3	14	775	0	0	1
1.661	1	13	167	2	16	12	597	0	0	0
1.661	1	11	167	2	24	14	775	0	0	1
1.661	3	26	167	2	16	12	597	0	0	0
1.661	3	28	167	2	26	12	597	0	0	1
1.662	1	2	167	3	1	8	421	0	0	0
1.662	1	12	167	3	4	14	775	0	0	1
1.662	3	16	167	3	17	8	421	0	0	0
1.662	3	18	167	3	2	12	597	0	0	1
1.663	1	11	167	4	24	14	775	0	0	0
1.663	1	1	167	4	12	12	597	0	0	1
1.663	3	27	167	4	24	14	775	0	0	0
1.663	3	17	167	4	14	10	469	0	0	1
1.664	1	1	167	5	12	12	597	0	0	0
1.664	1	15	167	5	13	12	597	0	0	1
1.664	3	24	167	5	23	8	421	0	0	0
1.664	3	23	167	5	30	12	597	0	0	1
1.665	1	9	167	6	26	14	775	0	0	0
1.665	1	14	167	6	2	12	597	0	0	1
1.665	3	19	167	6	1	14	775	0	0	0
1.665	3	30	167	6	25	12	597	0	0	1
1.666	1	14	167	7	2	12	597	0	0	0
1.666	1	3	167	7	14	12	597	0	0	1
1.666	3	22	167	7	28	6	309	0	0	0
1.666	3	24	167	7	23	8	421	0	0	1
1.667	1	15	167	8	13	12	597	0	0	0
1.667	1	5	167	8	15	10	469	0	0	1
1.667	3	21	167	8	15	14	775	0	0	0
1.667	3	21	167	8	15	14	775	0	0	1
1.668	1	4	167	9	18	12	597	0	0	0
1.668	1	10	167	9	3	12	597	0	0	1
1.668	3	30	167	9	25	12	597	0	0	0
1.668	3	26	167	9	16	12	597	0	0	1
1.669	1	7	167	10	25	8	421	0	0	0
1.669	1	9	167	10	26	14	775	0	0	1
1.669	3	20	167	10	29	14	775	0	0	0
1.669	3	19	167	10	1	14	775	0	0	1
1.67	1	8	168	1	17	14	775	0	0	0
1.67	1	6	168	1	23	12	597	0	0	1
1.67	3	25	168	1	4	14	775	0	0	0
1.67	3	16	168	1	17	8	421	0	0	1
1.671	1	12	168	2	4	14	775	0	0	0
1.671	1	13	168	2	16	12	597	0	0	1
1.671	3	29	168	2	3	14	775	0	0	0
1.671	3	25	168	2	4	14	775	0	0	1
1.672	1	10	168	3	3	12	597	0	0	0
1.672	1	4	168	3	18	12	597	0	0	1
1.672	3	18	168	3	2	12	597	0	0	0
1.672	3	20	168	3	29	14	775	0	0	1
1.673	1	3	168	4	14	12	597	0	0	0
1.673	1	2	168	4	1	8	421	0	0	1
1.673	3	17	168	4	14	10	469	0	0	0
1.673	3	27	168	4	24	14	775	0	0	1
1.674	1	5	168	5	15	10	469	0	0	0
1.674	1	8	168	5	17	14	775	0	0	1
1.674	3	28	168	5	26	12	597	0	0	0
1.674	3	22	168	5	28	6	309	0	0	1
1.675	1	6	168	6	23	12	597	0	0	0
1.675	1	7	168	6	25	8	421	0	0	1
1.675	3	23	168	6	30	12	597	0	0	0
1.675	3	29	168	6	3	14	775	0	0	1
1.676	1	13	168	7	16	12	597	0	0	0
1.676	1	11	168	7	24	14	775	0	0	1
1.676	3	26	168	7	16	12	597	0	0	0
1.676	3	28	168	7	26	12	597	0	0	1
1.677	1	2	168	8	1	8	421	0	0	0
1.677	1	12	168	8	4	14	775	0	0	1
1.677	3	16	168	8	17	8	421	0	0	0
1.677	3	18	168	8	2	12	597	0	0	1
1.678	1	11	168	9	24	14	775	0	0	0
1.678	1	1	168	9	12	12	597	0	0	1
1.678	3	27	168	9	24	14	775	0	0	0
1.678	3	17	168	9	14	10	469	0	0	1
1.679	1	1	168	10	12	12	597	0	0	0
1.679	1	15	168	10	13	12	597	0	0	1
1.679	3	24	168	10	23	8	421	0	0	0
1.679	3	23	168	10	30	12	597	0	0	1
1.68	1	9	169	1	26	14	775	0	0	0
1.68	1	14	169	1	2	12	597	0	0	1
1.68	3	19	169	1	1	14	775	0	0	0
1.68	3	30	169	1	25	12	597	0	0	1
1.681	1	14	169	2	2	12	597	0	0	0
1.681	1	3	169	2	14	12	597	0	0	1
1.681	3	22	169	2	28	6	309	0	0	0
1.681	3	24	169	2	23	8	421	0	0	1
1.682	1	15	169	3	13	12	597	0	0	0
1.682	1	5	169	3	15	10	469	0	0	1
1.682	3	21	169	3	15	14	775	0	0	0
1.682	3	21	169	3	15	14	775	0	0	1
1.683	1	4	169	4	18	12	597	0	0	0
1.683	1	10	169	4	3	12	597	0	0	1
1.683	3	30	169	4	25	12	597	0	0	0
1.683	3	26	169	4	16	12	597	0	0	1
1.684	1	7	169	5	25	8	421	0	0	0
1.684	1	9	169	5	26	14	775	0	0	1
1.684	3	20	169	5	29	14	775	0	0	0
1.684	3	19	169	5	1	14	775	0	0	1
1.685	1	8	169	6	17	14	775	0	0	0
1.685	1	6	169	6	23	12	597	0	0	1
1.685	3	25	169	6	4	14	775	0	0	0
1.685	3	16	169	6	17	8	421	0	0	1
1.686	1	12	169	7	4	14	775	0	0	0
1.686	1	13	169	7	16	12	597	0	0	1
1.686	3	29	169	7	3	14	775	0	0	0
1.686	3	25	169	7	4	14	775	0	0	1
1.687	1	10	169	8	3	12	597	0	0	0
1.687	1	4	169	8	18	12	597	0	0	1
1.687	3	18	169	8	2	12	597	0	0	0
1.687	3	20	169	8	29	14	775	0	0	1
1.688	1	3	169	9	14	12	597	0	0	0
1.688	1	2	169	9	1	8	421	0	0	1
1.688	3	17	169	9	14	10	469	0	0	0
1.688	3	27	169	9	24	14	775	0	0	1
1.689	1	5	169	10	15	10	469	0	0	0
1.689	1	8	169	10	17	14	775	0	0	1
1.689	3	28	169	10	26	12	597	0	0	0
1.689	3	22	169	10	28	6	309	0	0	1
1.69	1	6	170	1	23	12	597	0	0	0
1.69	1	11	170	1	24	14	775	0	0	1
1.69	3	23	170	1	30	12	597	0	0	0
1.69	3	29	170	1	3	14	775	0	0	1
1.691	1	13	170	2	16	12	597	0	0	0
1.691	1	7	170	2	25	8	421	0	0	1
1.691	3	26	170	2	16	12	597	0	0	0
1.691	3	28	170	2	26	12	597	0	0	1
1.692	1	2	170	3	1	8	421	0	0	0
1.692	1	12	170	3	4	14	775	0	0	1
1.692	3	16	170	3	17	8	421	0	0	0
1.692	3	18	170	3	2	12	597	0	0	1
1.693	1	11	170	4	24	14	775	0	0	0
1.693	1	1	170	4	12	12	597	0	0	1
1.693	3	27	170	4	24	14	775	0	0	0
1.693	3	17	170	4	14	10	469	0	0	1
1.694	1	1	170	5	12	12	597	0	0	0
1.694	1	15	170	5	13	12	597	0	0	1
1.694	3	24	170	5	23	8	421	0	0	0
1.694	3	23	170	5	30	12	597	0	0	1
1.695	1	9	170	6	26	14	775	0	0	0
1.695	1	14	170	6	2	12	597	0	0	1
1.695	3	19	170	6	1	14	775	0	0	0
1.695	3	30	170	6	25	12	597	0	0	1
1.696	1	14	170	7	2	12	597	0	0	0
1.696	1	3	170	7	14	12	597	0	0	1
1.696	3	22	170	7	28	6	309	0	0	0
1.696	3	24	170	7	23	8	421	0	0	1
1.697	1	15	170	8	13	12	597	0	0	0
1.697	1	5	170	8	15	10	469	0	0	1
1.697	3	21	170	8	15	14	775	0	0	0
1.697	3	21	170	8	15	14	775	0	0	1
1.698	1	4	170	9	18	12	597	0	0	0
1.698	1	10	170	9	3	12	597	0	0	1
1.698	3	30	170	9	25	12	597	0	0	0
1.698	3	26	170	9	16	12	597	0	0	1
1.699	1	7	170	10	25	8	421	0	0	0
1.699	1	9	170	10	26	14	775	0	0	1
1.699	3	20	170	10	29	14	775	0	0	0
1.699	3	19	170	10	1	14	775	0	0	1
1.7	1	8	171	1	17	14	775	0	0	0
1.7	1	6	171	1	23	12	597	0	0	1
1.7	3	25	171	1	4	14	775	0	0	0
1.7	3	16	171	1	17	8	421	0	0	1
1.701	1	12	171	2	4	14	775	0	0	0
1.701	1	13	171	2	16	12	597	0	0	1
1.701	3	29	171	2	3	14	775	0	0	0
1.701	3	25	171	2	4	14	775	0	0	1
1.702	1	10	171	3	3	12	597	0	0	0
1.702	1	4	171	3	18	12	597	0	0	1
1.702	3	18	171	3	2	12	597	0	0	0
1.702	3	20	171	3	29	14	775	0	0	1
1.703	1	3	171	4	14	12	597	0	0	0
1.703	1	2	171	4	1	8	421	0	0	1
1.703	3	17	171	4	14	10	469	0	0	0
1.703	3	27	171	4	24	14	775	0	0	1
1.704	1	5	171	5	15	10	469	0	0	0
1.704	1	8	171	5	17	14	775	0	0	1
1.704	3	28	171	5	26	12	597	0	0	0
1.704	3	22	171	5	28	6	309	0	0	1
1.705	1	6	171	6	23	12	597	0	0	0
1.705	1	11	171	6	24	14	775	0	0	1
1.705	3	23	171	6	30	12	597	0	0	0
1.705	3	29	171	6	3	14	775	0	0	1
1.706	1	13	171	7	16	12	597	0	0	0
1.706	1	7	171	7	25	8	421	0	0	1
1.706	3	26	171	7	16	12	597	0	0	0
1.706	3	28	171	7	26	12	597	0	0	1
1.707	1	2	171	8	1	8	421	0	0	0
1.707	1	12	171	8	4	14	775	0	0	1
1.707	3	16	171	8	17	8	421	0	0	0
1.707	3	18	171	8	2	12	597	0	0	1
1.708	1	11	171	9	24	14	775	0	0	0
1.708	1	1	171	9	12	12	597	0	0	1
1.708	3	27	171	9	24	14	775	0	0	0
1.708	3	17	171	9	14	10	469	0	0	1
1.709	1	1	171	10	12	12	597	0	0	0
1.709	1	15	171	10	13	12	597	0	0	1
1.709	3	24	171	10	23	8	421	0	0	0
1.709	3	23	171	10	30	12	597	0	0	1
1.71	1	9	172	1	26	14	775	0	0	0
1.71	1	14	172	1	2	12	597	0	0	1
1.71	3	19	172	1	1	14	775	0	0	0
1.71	3	30	172	1	25	12	597	0	0	1
1.711	1	14	172	2	2	12	597	0	0	0
1.711	1	3	172	2	14	12	597	0	0	1
1.711	3	21	172	2	15	14	775	0	0	0
1.711	3	24	172	2	23	8	421	0	0	1
1.712	1	15	172	3	13	12	597	0	0	0
1.712	1	5	172	3	15	10	469	0	0	1
1.712	3	22	172	3	28	6	309	0	0	0
1.712	3	21	172	3	15	14	775	0	0	1
1.713	1	4	172	4	18	12	597	0	0	0
1.713	1	10	172	4	3	12	597	0	0	1
1.713	3	30	172	4	25	12	597	0	0	0
1.713	3	26	172	4	16	12	597	0	0	1
1.714	1	7	172	5	25	8	421	0	0	0
1.714	1	9	172	5	26	14	775	0	0	1
1.714	3	20	172	5	29	14	775	0	0	0
1.714	3	19	172	5	1	14	775	0	0	1
1.715	1	8	172	6	17	14	775	0	0	0
1.715	1	6	172	6	23	12	597	0	0	1
1.715	3	25	172	6	4	14	775	0	0	0
1.715	3	16	172	6	17	8	421	0	0	1
1.716	1	12	172	7	4	14	775	0	0	0
1.716	1	13	172	7	16	12	597	0	0	1
1.716	3	29	172	7	3	14	775	0	0	0
1.716	3	25	172	7	4	14	775	0	0	1
1.717	1	10	172	8	3	12	597	0	0	0
1.717	1	4	172	8	18	12	597	0	0	1
1.717	3	18	172	8	2	12	597	0	0	0
1.717	3	20	172	8	29	14	775	0	0	1
1.718	1	3	172	9	14	12	597	0	0	0
1.718	1	8	172	9	17	14	775	0	0	1
1.718	3	17	172	9	14	10	469	0	0	0
1.718	3	27	172	9	24	14	775	0	0	1
1.719	1	5	172	10	15	10	469	0	0	0
1.719	1	2	172	10	1	8	421	0	0	1
1.719	3	28	172	10	26	12	597	0	0	0
1.719	3	29	172	10	3	14	775	0	0	1
1.72	1	6	173	1	23	12	597	0	0	0
1.72	1	11	173	1	24	14	775	0	0	1
1.72	3	23	173	1	30	12	597	0	0	0
1.72	3	22	173	1	28	6	309	0	0	1
1.721	1	13	173	2	16	12	597	0	0	0
1.721	1	7	173	2	25	8	421	0	0	1
1.721	3	26	173	2	16	12	597	0	0	0
1.721	3	28	173	2	26	12	597	0	0	1
1.722	1	2	173	3	1	8	421	0	0	0
1.722	1	12	173	3	4	14	775	0	0	1
1.722	3	16	173	3	17	8	421	0	0	0
1.722	3	18	173	3	2	12	597	0	0	1
1.723	1	11	173	4	24	14	775	0	0	0
1.723	1	1	173	4	12	12	597	0	0	1
1.723	3	27	173	4	24	14	775	0	0	0
1.723	3	17	173	4	14	10	469	0	0	1
1.724	1	1	173	5	12	12	597	0	0	0
1.724	1	15	173	5	13	12	597	0	0	1
1.724	3	24	173	5	23	8	421	0	0	0
1.724	3	23	173	5	30	12	597	0	0	1
1.725	1	9	173	6	26	14	775	0	0	0
1.725	1	14	173	6	2	12	597	0	0	1
1.725	3	19	173	6	1	14	775	0	0	0
1.725	3	30	173	6	25	12	597	0	0	1
1.726	1	14	173	7	2	12	597	0	0	0
1.726	1	3	173	7	14	12	597	0	0	1
1.726	3	21	173	7	15	14	775	0	0	0
1.726	3	24	173	7	23	8	421	0	0	1
1.727	1	15	173	8	13	12	597	0	0	0
1.727	1	5	173	8	15	10	469	0	0	1
1.727	3	30	173	8	25	12	597	0	0	0
1.727	3	21	173	8	15	14	775	0	0	1
1.728	1	4	173	9	18	12	597	0	0	0
1.728	1	10	173	9	3	12	597	0	0	1
1.728	3	22	173	9	28	6	309	0	0	0
1.728	3	26	173	9	16	12	597	0	0	1
1.729	1	7	173	10	25	8	421	0	0	0
1.729	1	9	173	10	26	14	775	0	0	1
1.729	3	20	173	10	29	14	775	0	0	0
1.729	3	19	173	10	1	14	775	0	0	1
1.73	1	8	174	1	17	14	775	0	0	0
1.73	1	6	174	1	23	12	597	0	0	1
1.73	3	25	174	1	4	14	775	0	0	0
1.73	3	16	174	1	17	8	421	0	0	1
1.731	1	12	174	2	4	14	775	0	0	0
1.731	1	13	174	2	16	12	597	0	0	1
1.731	3	29	174	2	3	14	775	0	0	0
1.731	3	25	174	2	4	14	775	0	0	1
1.732	1	10	174	3	3	12	597	0	0	0
1.732	1	4	174	3	18	12	597	0	0	1
1.732	3	18	174	3	2	12	597	0	0	0
1.732	3	20	174	3	29	14	775	0	0	1
1.733	1	3	174	4	14	12	597	0	0	0
1.733	1	8	174	4	17	14	775	0	0	1
1.733	3	17	174	4	14	10	469	0	0	0
1.733	3	29	174	4	3	14	775	0	0	1
1.734	1	5	174	5	15	10	469	0	0	0
1.734	1	2	174	5	1	8	421	0	0	1
1.734	3	28	174	5	26	12	597	0	0	0
1.734	3	22	174	5	28	6	309	0	0	1
1.735	1	6	174	6	23	12	597	0	0	0
1.735	1	11	174	6	24	14	775	0	0	1
1.735	3	23	174	6	30	12	597	0	0	0
1.735	3	28	174	6	26	12	597	0	0	1
1.736	1	13	174	7	16	12	597	0	0	0
1.736	1	7	174	7	25	8	421	0	0	1
1.736	3	26	174	7	16	12	597	0	0	0
1.736	3	18	174	7	2	12	597	0	0	1
1.737	1	2	174	8	1	8	421	0	0	0
1.737	1	12	174	8	4	14	775	0	0	1
1.737	3	16	174	8	17	8	421	0	0	0
1.737	3	17	174	8	14	10	469	0	0	1
